,ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,V,V40,ZN,Y_LABEL
5775,4129.0,2016.0,5.0,200.0,0.0,1.0,172.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,139.0,0.0,193.0,14270.0,0.0,4.0,0.0,0.0,0.0,170.6,25.0,0.0
5776,1650.0,2009.0,6.0,200.0,0.0,3.0,373.0,0.0,0.0,3039.0,0.0,0.0,8.0,16.0,342.0,0.0,1.0,2.0,1.0,8.0,1.0,3.0,1.0,279.0,1.0,18008.0,6666.0,0.0,20.0,0.0,0.0,0.0,180.9,34.0,0.0
5777,4770.0,2012.0,3.0,200.0,0.0,8.0,142.0,0.0,0.0,3378.0,0.0,0.0,3.0,0.0,229.0,0.3,2.0,0.0,4.0,2.0,0.0,3.0,0.0,580.0,0.0,192.0,21840.0,0.0,17.0,0.0,0.0,0.0,156.8,40.0,0.0
5778,1855.0,2022.0,4.0,669.0,0.0,2.0,112.0,0.0,0.0,3726.0,0.0,0.0,1.0,35.0,183.0,0.0,3.0,0.0,11.0,11.0,0.0,16.0,5.0,1073.0,0.0,417.0,4231.0,0.0,53.0,3.0,0.0,0.0,109.5,1372.0,0.0
5779,5372.0,2012.0,8.0,200.0,0.0,2.0,4.0,0.0,0.0,99.0,0.0,0.0,1.0,1.0,201.0,0.0,2.0,0.0,6.0,2.0,2.0,4.0,0.0,380.0,0.0,191.0,15890.0,0.0,7.0,0.0,0.0,0.0,65.1,22.0,1.0
5780,6076.0,2015.0,11.0,200.0,0.0,3.0,427.0,0.0,0.0,3276.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.0,0.0,15.0,24350.0,0.0,2.0,0.0,0.0,0.0,140.4,9.0,0.0
5781,8474.0,2016.0,4.0,200.0,0.0,3.0,463.0,0.0,0.0,3407.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.0,0.0,49.0,24340.0,0.0,5.0,1.0,0.0,0.0,193.9,35.0,0.0
5782,2106.0,2011.0,8.0,200.0,0.0,3.0,22.0,0.0,0.0,122.0,0.0,0.0,2.0,1.0,546.0,0.0,2.0,0.0,3.0,4.0,1.0,2.0,0.0,1677.0,1.0,437.0,28488.0,0.0,11.0,0.0,1.0,0.0,136.3,100.0,0.0
5783,5868.0,2017.0,8.0,518.0,0.0,2.0,89.0,0.0,0.0,3029.0,0.0,0.0,0.0,4.0,247.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,2262.0,0.0,81.0,30110.0,0.0,6.0,0.0,0.0,0.0,128.9,33.0,0.0
5784,1352.0,2016.0,6.0,552.0,0.0,1.0,1.0,0.0,0.0,3085.0,0.0,0.0,0.0,20.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,290.0,0.0,38.0,19420.0,0.0,14.0,0.0,0.0,0.0,147.0,20.0,0.0
5785,5044.0,2013.0,7.0,200.0,0.0,0.0,8.0,0.0,0.0,98.0,0.0,0.0,9.0,3.0,578.0,0.0,4.0,0.0,7.0,8.0,0.0,15.0,2.0,948.0,2.0,379.0,16920.0,0.0,102.0,0.0,6.0,0.0,134.5,27.0,0.0
5786,1879.0,2019.0,4.0,200.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,15.0,0.0,0.5,0.0,3.0,0.0,0.0,3.0,0.0,847.0,0.0,34.0,19210.0,0.0,0.0,0.0,0.0,0.0,169.1,61.0,0.0
5787,1726.0,2016.0,10.0,375.0,0.0,4.0,392.0,0.0,0.0,3424.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,424.0,0.0,98.0,22500.0,0.0,0.0,0.0,0.0,0.0,143.4,9.0,0.0
5788,1816.0,2016.0,10.0,200.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,2.0,4.0,58.0,0.0,0.0,0.0,3.0,0.0,4.0,2.0,0.0,1694.0,0.0,52.0,29260.0,0.0,2.0,0.0,0.0,0.0,142.2,98.0,0.0
5789,1690.0,2011.0,7.0,200.0,0.0,5.0,1.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,922.0,0.0,136.0,19470.0,0.0,2.0,0.0,0.0,0.0,135.9,33.0,0.0
5790,2591.0,2020.0,5.0,391.0,0.0,3.0,3.0,0.0,0.0,3546.0,0.0,0.0,4.0,1.0,513.0,0.0,2.5,0.0,0.0,3.0,0.0,2.0,3.0,344.0,0.0,334.0,20000.0,0.0,85.0,0.0,0.0,0.0,122.6,30.0,0.0
5791,2411.0,2016.0,8.0,200.0,1.0,2.0,4.0,0.0,0.0,54.0,0.0,0.0,5.0,6.0,338.0,0.0,0.0,0.0,5.0,5.0,3.0,3.0,0.0,1004.0,0.0,195.0,3751.0,0.0,14.0,0.0,0.0,0.0,44.9,1060.0,0.0
5792,2071.0,2010.0,2.0,200.0,0.0,8.0,197.0,0.0,0.0,2749.0,0.0,0.0,2.0,1.0,151.0,0.0,0.0,0.0,5.0,2.0,0.0,12.0,0.0,1060.0,0.0,137.0,19890.0,0.0,20.0,0.0,0.0,0.0,137.2,18.0,0.0
5793,2358.0,2019.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,1.0,2.0,104.0,0.0,4.5,1.0,5.0,10.0,47.0,0.0,1.0,516.0,3.0,667.0,13978.0,50.0,8.0,1.0,0.0,0.0,176.8,100.0,0.0
5794,2775.0,2016.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,15.0,76.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,0.0,1084.0,0.0,76.0,6014.0,0.0,52.0,0.0,0.0,0.0,113.9,1280.0,0.0
5795,1679.0,2019.0,2.0,200.0,0.0,18.0,7.0,0.0,0.0,52.0,0.0,0.0,1.0,1.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,232.0,0.0,233.0,7865.0,0.0,2.0,0.0,0.0,0.0,156.3,13.0,0.0
5796,2678.0,2014.0,7.0,200.0,0.0,4.0,222.0,1.0,0.0,3307.0,0.0,0.0,0.0,2.0,60.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,1091.0,0.0,65.0,21440.0,0.0,12.0,0.0,0.0,0.0,123.9,15.0,0.0
5797,4486.0,2014.0,5.0,200.0,0.0,0.0,5.0,0.0,0.0,93.0,0.0,0.0,0.0,2.0,59.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,2351.0,0.0,44.0,34830.0,0.0,2.0,0.0,0.0,0.0,140.4,11.0,0.0
5798,1473.0,2012.0,5.0,200.0,0.0,4.0,4.0,6.0,0.0,18.0,0.0,0.0,14.0,5.0,2181.0,0.0,21.0,0.0,8.0,16.0,2.0,2.0,5.0,886.0,0.0,3576.0,20150.0,0.0,768.0,0.0,3.0,0.0,128.5,42.0,0.0
5799,3183.0,2013.0,2.0,200.0,0.0,2.0,159.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,182.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,350.0,0.0,140.0,21100.0,0.0,5.0,0.0,0.0,0.0,123.7,25.0,0.0
5800,1410.0,2014.0,4.0,200.0,0.0,1.0,41.0,0.0,0.0,23.0,0.0,0.0,0.0,7.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,77.0,22340.0,0.0,2.0,0.0,0.0,0.0,146.5,8.0,0.0
5801,1350.0,2011.0,7.0,200.0,0.0,10.0,159.0,1.0,0.0,24.0,0.0,0.0,2.0,38.0,104.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,1694.0,0.0,277.0,22370.0,0.0,5.0,0.0,0.0,0.0,143.8,53.0,0.0
5802,3797.0,2019.0,4.0,550.0,0.0,1.0,4.0,0.0,0.0,4028.0,0.0,0.0,1.0,1.0,115.0,0.0,6.0,0.0,2.0,10.0,16.0,1.0,1.0,1939.0,1.0,255.0,28499.0,14.0,5.0,1.0,0.0,0.0,149.2,58.0,0.0
5803,5153.0,2016.0,3.0,200.0,0.0,3.0,450.0,0.0,0.0,3537.0,0.0,0.0,2.0,0.0,58.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,472.0,1.0,576.0,20950.0,1.0,4.0,0.0,0.0,0.0,140.6,10.0,0.0
5804,2057.0,2009.0,13.0,365.0,1.0,5.0,29.0,0.0,0.0,1423.0,0.0,0.0,8.0,12.0,690.0,0.0,0.0,0.0,11.0,10.0,19.0,9.0,1.0,1221.0,2.0,338.0,11120.0,0.0,36.0,0.0,0.0,0.0,69.8,1476.0,0.0
5805,1163.0,2009.0,2.0,363.0,0.0,6.0,17.0,6.0,0.0,3036.0,0.0,0.0,1.0,0.0,24.0,0.0,5.5,1.0,4.0,0.0,0.0,0.0,0.0,1901.0,1.0,201.0,26684.0,1.0,3.0,1.0,0.0,0.0,193.9,20.0,0.0
5806,2210.0,2013.0,9.0,200.0,0.0,4.0,49.0,0.0,0.0,3474.0,0.0,0.0,4.0,0.0,240.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,0.0,227.0,0.0,483.0,17970.0,0.0,8.0,0.0,0.0,0.0,126.6,12.0,0.0
5807,2752.0,2020.0,6.0,552.0,0.0,1.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,2129.0,0.0,68.0,22690.0,0.0,14.0,0.0,0.0,0.0,180.0,47.0,0.0
5808,5918.0,2015.0,9.0,200.0,0.0,0.0,83.0,0.0,0.0,701.0,0.0,0.0,0.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,0.0,40.0,21350.0,0.0,2.0,0.0,0.0,0.0,123.4,17.0,0.0
5809,1326.0,2008.0,7.0,375.0,0.0,1.0,3.0,1.0,0.0,8.0,0.0,0.0,2.0,15.0,102.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1543.0,1.0,87.0,22840.0,0.0,2.0,0.0,0.0,0.0,139.2,56.0,0.0
5810,2415.0,2021.0,6.0,375.0,0.0,2.0,4.0,0.0,0.0,1005.0,0.0,0.0,4.0,8.0,325.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,278.0,0.0,458.0,20220.0,0.0,87.0,0.0,2.0,0.0,131.0,21.0,0.0
5811,1350.0,2016.0,8.0,550.0,0.0,1.0,7.0,0.0,0.0,177.0,0.0,0.0,2.0,2.0,126.0,0.2,1.0,0.0,1.0,2.0,2.0,4.0,0.0,2422.0,0.0,131.0,32140.0,0.0,8.0,0.0,0.0,0.0,182.4,61.0,0.0
5812,3532.0,2019.0,1.0,200.0,0.0,4.0,36.0,0.0,0.0,3677.0,0.0,0.0,1.0,0.0,132.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,582.0,0.0,161.0,26540.0,0.0,30.0,0.0,0.0,0.0,138.2,30.0,0.0
5813,1707.0,2022.0,1.0,519.0,0.0,0.0,3.0,0.0,0.0,146.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,342.0,0.0,5.0,19260.0,0.0,6.0,0.0,0.0,0.0,132.7,50.0,0.0
5814,2894.0,2015.0,6.0,200.0,0.0,1.0,497.0,0.0,0.0,3502.0,0.0,0.0,5.0,1.0,297.0,0.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,247.0,0.0,174.0,22060.0,0.0,44.0,0.0,1.0,0.0,134.3,16.0,0.0
5815,1716.0,2012.0,5.0,200.0,0.0,2.0,6.0,3.0,0.0,81.0,0.0,0.0,1.0,1.0,77.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1292.0,2.0,81.0,19296.0,1.0,1.0,1.0,0.0,0.0,108.4,121.0,0.0
5816,3604.0,2011.0,6.0,200.0,0.0,0.0,225.0,0.0,0.0,43.0,0.0,0.0,1.0,1.0,122.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,391.0,0.0,758.0,16570.0,0.0,5.0,0.0,0.0,0.0,145.2,39.0,0.0
5817,2087.0,2017.0,5.0,1250.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,2.0,94.0,453.0,0.0,1.0,0.0,8.0,35.0,7.0,9.0,1.0,951.0,0.0,2729.0,2816.0,0.0,15.0,3.0,0.0,0.0,55.7,1070.0,0.0
5818,2054.0,2020.0,2.0,620.0,0.0,0.0,2.0,0.0,0.0,2089.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,308.0,0.0,9.0,21430.0,0.0,13.0,0.0,0.0,0.0,133.1,23.0,0.0
5819,3226.0,2013.0,8.0,200.0,0.0,553.0,36.0,6.0,0.0,345.0,0.0,0.0,4.0,26.0,199.0,0.0,2.0,0.0,0.0,3.0,3.0,5.0,1.0,527.0,0.0,115.0,24670.0,0.0,6.0,0.0,0.0,0.0,148.8,47.0,1.0
5820,3141.0,2009.0,4.0,200.0,1.0,11.0,7.0,0.0,0.0,3305.0,0.0,0.0,3.0,8.0,211.0,0.0,1.0,0.0,19.0,3.0,4.0,0.0,2.0,1039.0,0.0,1697.0,8134.0,0.0,18.0,1.0,0.0,0.0,54.3,1236.0,0.0
5821,2435.0,2009.0,3.0,200.0,0.0,1.0,2.0,0.0,0.0,277.0,0.0,0.0,5.0,21.0,389.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,2.0,534.0,1.0,2706.0,20390.0,0.0,107.0,0.0,1.0,0.0,145.4,33.0,0.0
5822,1721.0,2008.0,6.0,550.0,0.0,2.0,106.0,6.0,0.0,3225.0,0.0,0.0,1.0,83.0,526.0,0.0,6.0,0.0,2.0,6.0,5.0,0.0,1.0,1992.0,0.0,854.0,27797.0,0.0,5.0,3.0,0.0,0.0,139.6,86.0,0.0
5823,2805.0,2014.0,5.0,200.0,0.0,7.0,5.0,0.0,0.0,67.0,0.0,0.0,1.0,103.0,91.0,0.0,0.0,6.0,2.0,1.0,22.0,2.0,1.0,2220.0,0.0,36.0,33780.0,0.0,10.0,8.0,0.0,0.0,138.7,33.0,0.0
5824,4617.0,2015.0,6.0,200.0,0.0,1.0,192.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,423.0,0.0,430.0,13470.0,2.0,2.0,0.0,0.0,0.0,142.7,13.0,0.0
5825,2088.0,2022.0,2.0,492.0,0.0,1.0,119.0,0.0,0.0,3779.0,0.0,0.0,0.0,14.0,45.0,0.0,0.0,0.0,11.0,3.0,0.0,15.0,0.0,1104.0,0.0,69.0,4476.0,0.0,56.0,0.0,0.0,0.0,113.7,1341.0,0.0
5826,1729.0,2022.0,2.0,554.0,0.0,0.0,4.0,0.0,0.0,40.0,0.0,0.0,0.0,10.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,258.0,0.0,7.0,19600.0,0.0,12.0,2.0,0.0,0.0,127.6,25.0,0.0
5827,2593.0,2009.0,2.0,200.0,0.0,5.0,138.0,0.0,0.0,3356.0,0.0,0.0,0.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,688.0,0.0,181.0,17190.0,0.0,1.0,0.0,0.0,0.0,137.3,14.0,0.0
5828,4266.0,2020.0,16.0,944.0,0.0,4.0,486.0,0.0,0.0,3318.0,0.0,0.0,3.0,59.0,188.0,0.0,0.5,0.0,14.0,11.0,0.0,11.0,0.0,1107.0,0.0,232.0,5453.0,0.0,58.0,0.0,0.0,0.0,91.4,1088.0,0.0
5829,5606.0,2011.0,11.0,200.0,0.0,2.0,3.0,0.0,0.0,35.0,0.0,0.0,4.0,8.0,161.0,0.0,4.0,0.0,1.0,4.0,2.0,2.0,1.0,1991.0,0.0,1223.0,25362.0,0.0,19.0,0.0,0.0,0.0,151.5,39.0,0.0
5830,6453.0,2015.0,2.0,200.0,0.0,1.0,4.0,2.0,0.0,2089.0,0.0,0.0,4.0,527.0,668.0,0.0,0.0,0.0,8.0,5.0,1.0,2.0,0.0,1026.0,0.0,150.0,9109.0,0.0,11.0,11.0,0.0,0.0,57.1,890.0,0.0
5831,1686.0,2008.0,29.0,550.0,0.0,11.0,6.0,3.0,0.0,12.0,0.0,0.0,4.0,10.0,391.0,0.0,1.5,0.0,17.0,5.0,7.0,0.0,2.0,1160.0,0.0,1916.0,9851.0,1.0,18.0,1.0,0.0,0.0,54.3,1331.0,1.0
5832,1308.0,2008.0,6.0,375.0,1.0,160.0,3.0,3.0,0.0,49.0,0.0,0.0,2.0,11.0,132.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2285.0,1.0,87.0,26264.0,1.0,3.0,1.0,0.0,0.0,148.3,50.0,1.0
5833,1175.0,2011.0,2.0,375.0,0.0,4.0,14.0,5.0,0.0,2613.0,0.0,0.0,1.0,0.0,103.0,0.0,3.0,0.0,2.0,25.0,31.0,0.0,0.0,284.0,0.0,348.0,6760.0,46.0,3.0,0.0,0.0,0.0,197.1,15.0,0.0
5834,1416.0,2013.0,3.0,200.0,0.0,2.0,8.0,0.0,0.0,2522.0,0.0,0.0,0.0,1.0,65.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,2794.0,0.0,44.0,39850.0,0.0,2.0,0.0,0.0,0.0,132.8,33.0,0.0
5835,1716.0,2008.0,6.0,375.0,0.0,3.0,11.0,1.0,0.0,3035.0,0.0,0.0,0.0,5.0,28.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,560.0,0.0,122.0,20190.0,0.0,3.0,0.0,0.0,0.0,174.1,61.0,0.0
5836,3882.0,2014.0,7.0,200.0,0.0,578.0,159.0,5.0,0.0,22.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,221.0,2.0,114.0,12730.0,0.0,2.0,0.0,0.0,0.0,156.8,15.0,1.0
5837,4278.0,2009.0,3.0,200.0,0.0,3.0,6.0,0.0,0.0,3273.0,0.0,0.0,3.0,36.0,137.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,2.0,256.0,0.0,102.0,17980.0,0.0,3.0,0.0,0.0,0.0,134.9,38.0,0.0
5838,8439.0,2014.0,7.0,200.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1.0,196.0,0.0,0.0,0.0,2.0,2.0,7.0,3.0,0.0,2502.0,0.0,15.0,40920.0,1.0,1.0,0.0,0.0,0.0,142.9,14.0,0.0
5839,2031.0,2019.0,2.0,435.0,0.0,2.0,6.0,0.0,0.0,3543.0,0.0,0.0,3.0,33.0,234.0,0.0,1.0,0.0,8.0,5.0,8.0,3.0,0.0,939.0,0.0,164.0,3402.0,0.0,7.0,2.0,0.0,0.0,64.2,996.0,0.0
5840,2740.0,2014.0,7.0,200.0,0.0,2.0,2.0,0.0,0.0,29.0,0.0,0.0,6.0,143.0,602.0,0.3,1.0,0.0,2.0,6.0,0.0,2.0,6.0,966.0,0.0,105.0,21930.0,0.0,6.0,0.0,0.0,0.0,136.5,112.0,0.0
5841,8109.0,2015.0,7.0,200.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,3.0,9.0,307.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,917.0,0.0,64.0,24090.0,0.0,4.0,0.0,0.0,0.0,130.9,34.0,0.0
5842,3495.0,2019.0,2.0,379.0,0.0,3.0,159.0,0.0,0.0,3709.0,0.0,0.0,2.0,2.0,143.0,0.0,0.0,0.0,0.0,3.0,7.0,4.0,0.0,2338.0,0.0,63.0,32280.0,0.0,7.0,0.0,0.0,0.0,142.4,45.0,0.0
5843,1396.0,2010.0,1.0,200.0,0.0,0.0,155.0,1.0,0.0,13.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,73.0,21510.0,0.0,0.0,0.0,0.0,0.0,128.9,11.0,0.0
5844,2941.0,2019.0,2.0,522.0,0.0,2.0,11.0,0.0,0.0,536.0,0.0,0.0,0.0,2.0,378.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,2179.0,0.0,46.0,25590.0,0.0,16.0,0.0,0.0,0.0,173.9,41.0,0.0
5845,2080.0,2012.0,12.0,200.0,0.0,4.0,0.0,0.0,0.0,2144.0,0.0,1.0,5.0,196.0,1520.0,0.0,1.5,0.0,4.0,12.0,12.0,0.0,2.0,2199.0,1.0,42.0,27080.0,1.0,7.0,8.0,0.0,1.0,147.2,104.0,0.0
5846,2062.0,2011.0,7.0,200.0,0.0,3.0,2.0,0.0,0.0,56.0,0.0,0.0,3.0,107.0,118.0,0.0,8.0,0.0,4.0,3.0,1.0,3.0,3.0,2274.0,1.0,175.0,27587.0,0.0,4.0,1.0,0.0,0.0,151.5,97.0,0.0
5847,1340.0,2013.0,6.0,200.0,0.0,6.0,107.0,4.0,0.0,3353.0,0.0,0.0,5.0,519.0,992.0,0.0,2.0,0.0,8.0,9.0,0.0,5.0,0.0,915.0,0.0,133.0,3369.0,0.0,25.0,26.0,0.0,0.0,54.1,1004.0,0.0
5848,3260.0,2008.0,8.0,200.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,124.0,1790.0,0.0,1.5,0.0,13.0,46.0,9.0,1.0,4.0,1071.0,0.0,2939.0,8506.0,1.0,23.0,8.0,0.0,0.0,53.4,1268.0,0.0
5849,4108.0,2010.0,9.0,200.0,0.0,0.0,193.0,0.0,0.0,11.0,0.0,0.0,9.0,57.0,696.0,0.0,6.0,0.0,2.0,9.0,1.0,0.0,4.0,127.0,1.0,9862.0,16328.0,1.0,253.0,0.0,5.0,0.0,153.1,46.0,0.0
5850,5926.0,2019.0,2.0,200.0,0.0,1.0,6.0,0.0,0.0,3846.0,0.0,0.0,2.0,0.0,468.0,0.0,3.0,0.0,2.0,4.0,0.0,10.0,0.0,2094.0,0.0,16.0,27440.0,0.0,10.0,0.0,0.0,0.0,174.5,48.0,0.0
5851,3292.0,2020.0,2.0,608.0,0.0,0.0,6.0,0.0,0.0,267.0,0.0,0.0,2.0,0.0,162.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,318.0,0.0,705.0,21190.0,0.0,12.0,4.0,0.0,0.0,126.3,16.0,0.0
5852,3074.0,2007.0,3.0,200.0,1.0,2.0,2.0,2.0,0.0,91.0,0.0,0.0,2.0,105.0,118.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,787.0,1.0,120.0,22494.0,1.0,5.0,0.0,0.0,0.0,319.5,42.0,0.0
5853,2113.0,2009.0,13.0,200.0,0.0,2.0,2.0,0.0,0.0,28.0,0.0,0.0,12.0,225.0,619.0,0.0,8.0,1.0,5.0,9.0,1.0,0.0,10.0,263.0,0.0,1392.0,10965.0,0.0,10.0,1.0,0.0,0.0,114.2,148.0,1.0
5854,2045.0,2008.0,4.0,200.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,2.0,134.0,82.0,10000.0,0.0,18.0,0.0,9.0,99.0,268.0,3.0,25.0,1953.0,5.0,6914.0,28217.0,4.0,664.0,3.0,3.0,1.0,167.7,47.0,0.0
5855,1812.0,2016.0,14.0,1012.0,0.0,1.0,0.0,0.0,0.0,2985.0,0.0,0.0,3.0,71.0,126.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,2.0,283.0,0.0,99.0,5195.0,0.0,3.0,0.0,0.0,0.0,111.3,54.0,0.0
5856,2439.0,2008.0,6.0,1639.0,0.0,1.0,11.0,0.0,0.0,128.0,0.0,0.0,4.0,6.0,825.0,0.0,1.0,0.0,3.0,6.0,5.0,1.0,2.0,1015.0,1.0,51.0,27776.0,0.0,13.0,0.0,0.0,0.0,145.6,157.0,0.0
5857,1136.0,2011.0,8.0,336.0,0.0,5.0,2.0,5.0,0.0,2573.0,0.0,0.0,2.0,56.0,1408.0,0.0,2.0,0.0,6.0,35.0,22.0,33.0,2.0,1167.0,0.0,3235.0,10120.0,0.0,33.0,4.0,0.0,0.0,71.5,1258.0,0.0
5858,3837.0,2017.0,5.0,900.0,0.0,0.0,122.0,0.0,0.0,3299.0,0.0,0.0,0.0,16.0,64.0,0.0,1.0,0.0,13.0,0.0,1.0,0.0,0.0,1121.0,0.0,213.0,5350.0,0.0,55.0,2.0,0.0,0.0,114.2,1334.0,0.0
5859,6230.0,2017.0,8.0,200.0,0.0,2.0,106.0,0.0,0.0,2942.0,0.0,0.0,0.0,1.0,111.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,2168.0,0.0,62.0,26630.0,0.0,4.0,0.0,0.0,0.0,125.6,41.0,0.0
5860,1728.0,2008.0,5.0,403.0,0.0,5.0,2.0,0.0,0.0,3179.0,0.0,0.0,3.0,2.0,986.0,0.0,3.0,1.0,27.0,12.0,1.0,3.0,1.0,1453.0,6.0,268.0,19726.0,1.0,15.0,1.0,1.0,0.0,138.2,154.0,0.0
5861,1548.0,2010.0,4.0,200.0,0.0,2.0,18.0,0.0,0.0,3061.0,0.0,0.0,2.0,73.0,69.0,0.0,1.5,1.0,6.0,2.0,0.0,1.0,1.0,369.0,2.0,36.0,14676.0,1.0,21.0,1.0,1.0,0.0,180.1,44.0,0.0
5862,1183.0,2013.0,4.0,200.0,0.0,4.0,0.0,2.0,0.0,2901.0,0.0,0.0,1.0,1.0,132.0,0.0,1.5,0.0,2.0,2.0,1.0,0.0,1.0,2141.0,1.0,549.0,28191.0,1.0,4.0,0.0,0.0,0.0,148.9,26.0,0.0
5863,2470.0,2016.0,5.0,200.0,0.0,0.0,7.0,0.0,0.0,2573.0,0.0,0.0,0.0,21.0,136.0,0.0,2.0,0.0,10.0,1.0,1.0,2.0,0.0,1058.0,0.0,128.0,6380.0,0.0,54.0,1.0,0.0,0.0,116.7,1229.0,0.0
5864,1162.0,2015.0,6.0,362.0,0.0,3.0,0.0,2.0,0.0,3153.0,0.0,0.0,7.0,170.0,359.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,5.0,190.0,0.0,476.0,5501.0,0.0,7.0,0.0,0.0,0.0,121.2,116.0,0.0
5865,11670.0,2022.0,1.0,520.0,0.0,2.0,114.0,2.0,0.0,3570.0,0.0,0.0,0.0,18.0,85.0,0.0,0.0,0.0,13.0,0.0,2.0,13.0,0.0,1256.0,0.0,75.0,4347.0,0.0,45.0,0.0,0.0,0.0,87.0,1302.0,0.0
5866,4165.0,2019.0,1.0,200.0,0.0,1.0,6.0,0.0,0.0,90.0,0.0,0.0,0.0,2.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,391.0,0.0,680.0,18540.0,2.0,36.0,0.0,0.0,0.0,141.7,32.0,0.0
5867,2085.0,2012.0,13.0,200.0,0.0,3.0,5.0,0.0,0.0,3258.0,0.0,0.0,1.0,54.0,90.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,996.0,0.0,210.0,16940.0,0.0,2.0,0.0,0.0,0.0,127.6,43.0,0.0
5868,1367.0,2011.0,4.0,200.0,0.0,3.0,3.0,0.0,0.0,2600.0,0.0,0.0,2.0,0.0,102.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,744.0,0.0,91.0,17000.0,0.0,3.0,0.0,0.0,0.0,133.7,18.0,0.0
