ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,V,V40,ZN,Y_LABEL
2258.0,2014.0,3.0,200.0,0.0,2.0,452.0,0.0,0.0,3293.0,0.0,0.0,0.0,3.0,23.0,0.0,3.0,0.0,14.0,0.0,164.0,7.0,0.0,1236.0,0.0,8.0,6688.0,0.0,6.0,0.0,0.0,0.0,74.5,1400.0,0.0
1532.0,2009.0,22.0,375.0,0.0,5.0,58.0,0.0,0.0,479.0,0.0,0.0,1.0,245.0,16.0,0.0,10.0,0.0,11.0,0.0,0.0,16.0,1.0,982.0,0.0,17.0,4224.0,1.0,7.0,2.0,0.0,0.0,68.8,1193.0,0.0
2050.0,2017.0,3.0,200.0,0.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,8.0,11.0,0.0,2.0,0.0,7.0,1.0,0.0,26.0,0.0,898.0,0.0,22.0,3928.0,0.0,2.0,0.0,0.0,0.0,62.3,1038.0,0.0
2773.0,2016.0,5.0,200.0,0.0,5.0,100.0,0.0,0.0,3321.0,0.0,0.0,0.0,2.0,17.0,0.0,2.0,0.0,14.0,0.0,241.0,7.0,0.0,1247.0,0.0,23.0,5017.0,0.0,2.0,0.0,0.0,0.0,82.4,1423.0,0.0
1308.0,2015.0,5.0,200.0,0.0,3.0,95.0,1.0,0.0,2772.0,0.0,0.0,3.0,0.0,54.0,0.0,3.0,0.0,10.0,0.0,2.0,2.0,0.0,990.0,0.0,5.0,3573.0,0.0,8.0,0.0,0.0,0.0,72.8,1115.0,0.0
1363.0,2008.0,2.0,563.0,0.0,2.0,120.0,4.0,0.0,3380.0,0.0,0.0,0.0,98.0,8.0,0.0,0.0,1.0,8.0,0.0,1.0,15.0,0.0,1119.0,0.0,10.0,5996.0,0.0,2.0,0.0,0.0,0.0,64.3,1083.0,0.0
3286.0,2012.0,8.0,200.0,0.0,1.0,17.0,1.0,0.0,135.0,0.0,0.0,0.0,283.0,15.0,0.0,1.0,0.0,11.0,0.0,4.0,14.0,0.0,1075.0,0.0,25.0,8525.0,0.0,3.0,0.0,0.0,0.0,66.3,1131.0,0.0
2190.0,2015.0,7.0,200.0,0.0,3.0,119.0,0.0,0.0,3275.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,10.0,0.0,53.0,0.0,0.0,1090.0,0.0,12.0,5435.0,0.0,4.0,0.0,0.0,0.0,74.4,1029.0,0.0
1370.0,2013.0,9.0,570.0,0.0,155.0,420.0,0.0,0.0,42.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,10.0,0.0,28.0,12.0,0.0,1011.0,0.0,19.0,8976.0,0.0,6.0,0.0,0.0,0.0,65.6,1053.0,1.0
8926.0,2020.0,7.0,200.0,0.0,1.0,130.0,1.0,0.0,4175.0,0.0,0.0,0.0,11.0,35.0,0.0,2.0,0.0,9.0,0.0,0.0,23.0,0.0,893.0,0.0,30.0,4368.0,0.0,4.0,0.0,0.0,0.0,51.7,1013.0,0.0
1912.0,2018.0,59.0,200.0,0.0,3.0,363.0,0.0,0.0,3451.0,0.0,0.0,0.0,5.0,13.0,0.0,2.0,0.0,8.0,0.0,106.0,9.0,0.0,928.0,0.0,20.0,4842.0,0.0,3.0,0.0,0.0,0.0,70.8,1025.0,0.0
3156.0,2017.0,7.0,956.0,0.0,6.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,0.0,1015.0,0.0,6.0,4255.0,0.0,2.0,0.0,0.0,0.0,69.1,1126.0,0.0
3124.0,2009.0,2.0,200.0,0.0,5.0,121.0,0.0,0.0,3034.0,0.0,0.0,0.0,147.0,18.0,0.0,5.0,0.0,7.0,1.0,1.0,13.0,0.0,958.0,1.0,23.0,3966.0,1.0,4.0,0.0,0.0,0.0,57.9,1052.0,0.0
2390.0,2015.0,5.0,200.0,0.0,1.0,45.0,0.0,0.0,2942.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,1072.0,0.0,6.0,5133.0,0.0,3.0,0.0,0.0,0.0,77.7,1021.0,0.0
1956.0,2015.0,13.0,200.0,0.0,1.0,6.0,0.0,0.0,60.0,0.0,0.0,0.0,6.0,12.0,0.0,3.0,0.0,6.0,3.0,0.0,25.0,0.0,953.0,0.0,22.0,3979.0,0.0,3.0,0.0,0.0,0.0,59.0,1046.0,0.0
2849.0,2017.0,10.0,649.0,0.0,3.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,4.0,10.0,0.0,1.0,0.0,18.0,0.0,2.0,8.0,0.0,1009.0,0.0,6.0,7619.0,0.0,3.0,0.0,0.0,0.0,68.1,1130.0,0.0
3467.0,2017.0,1.0,200.0,0.0,6.0,123.0,0.0,0.0,2934.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,11.0,0.0,2.0,5.0,0.0,1031.0,0.0,5.0,4944.0,0.0,3.0,0.0,0.0,0.0,72.7,1135.0,0.0
2390.0,2014.0,2.0,200.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,3.0,38.0,0.0,3.0,0.0,13.0,1.0,32.0,6.0,0.0,902.0,1.0,39.0,9366.0,0.0,9.0,0.0,0.0,1.0,66.3,941.0,0.0
1352.0,2011.0,8.0,200.0,0.0,9.0,193.0,0.0,0.0,2842.0,0.0,0.0,0.0,392.0,24.0,0.0,6.0,0.0,218.0,0.0,85.0,14.0,0.0,924.0,2.0,10.0,3982.0,0.0,5.0,0.0,0.0,0.0,78.1,996.0,0.0
7440.0,2010.0,3.0,200.0,0.0,2.0,23.0,0.0,0.0,149.0,0.0,0.0,0.0,40.0,54.0,0.0,5.0,0.0,158.0,20.0,0.0,67.0,0.0,1176.0,2.0,7.0,5016.0,0.0,5.0,1.0,0.0,0.0,44.8,1361.0,0.0
3772.0,2016.0,5.0,200.0,0.0,0.0,3.0,0.0,0.0,2567.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,1067.0,0.0,6.0,4215.0,0.0,2.0,0.0,0.0,0.0,70.5,1198.0,0.0
2495.0,2011.0,5.0,200.0,0.0,0.0,2.0,0.0,0.0,2540.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,0.0,12.0,0.0,254.0,4.0,0.0,1397.0,0.0,17.0,5175.0,0.0,5.0,0.0,0.0,0.0,83.7,1438.0,0.0
1387.0,2009.0,4.0,587.0,0.0,1.0,18.0,0.0,0.0,144.0,0.0,0.0,0.0,189.0,17.0,0.0,1.0,0.0,9.0,0.0,124.0,13.0,0.0,1071.0,0.0,14.0,3852.0,0.0,4.0,0.0,0.0,0.0,70.6,1060.0,0.0
1439.0,2014.0,5.0,200.0,0.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,3.0,21.0,0.0,0.0,0.0,10.0,2.0,177.0,11.0,0.0,1164.0,0.0,10.0,4486.0,0.0,2.0,0.0,0.0,0.0,77.8,1287.0,0.0
4531.0,2022.0,4.0,533.0,0.0,2.0,61.0,0.0,0.0,2978.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,9.0,0.0,20.0,2.0,0.0,1018.0,2.0,7.0,3255.0,0.0,2.0,0.0,0.0,0.0,78.9,946.0,0.0
1725.0,2018.0,2.0,900.0,0.0,2.0,103.0,0.0,0.0,3121.0,0.0,0.0,0.0,6.0,86.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,290.0,0.0,46.0,1280.0,0.0,2.0,2.0,0.0,0.0,37.4,31.0,0.0
1767.0,2009.0,13.0,200.0,0.0,4.0,154.0,0.0,0.0,3333.0,0.0,0.0,0.0,336.0,12.0,0.0,2.0,0.0,123.0,0.0,85.0,5.0,0.0,1060.0,0.0,9.0,6409.0,0.0,7.0,0.0,0.0,0.0,87.7,1175.0,0.0
3004.0,2015.0,9.0,200.0,0.0,0.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,6.0,50.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,345.0,0.0,22.0,1868.0,0.0,3.0,0.0,0.0,0.0,37.6,22.0,0.0
1718.0,2011.0,9.0,200.0,0.0,5.0,110.0,0.0,0.0,2771.0,0.0,0.0,0.0,124.0,11.0,0.0,7.0,0.0,14.0,0.0,7.0,19.0,0.0,1068.0,0.0,20.0,4998.0,0.0,3.0,0.0,0.0,0.0,73.5,1181.0,0.0
3139.0,2021.0,4.0,200.0,0.0,0.0,114.0,0.0,0.0,3573.0,0.0,0.0,0.0,0.0,9.0,0.0,3.5,0.0,12.0,0.0,0.0,3.0,0.0,1054.0,0.0,9.0,4434.0,1.0,2.0,0.0,0.0,0.0,70.6,832.0,0.0
1361.0,2020.0,4.0,561.0,0.0,6.0,126.0,0.0,0.0,3660.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,14.0,0.0,42.0,5.0,0.0,939.0,0.0,6.0,10000.0,0.0,7.0,0.0,0.0,0.0,68.9,1022.0,0.0
4144.0,2021.0,2.0,549.0,0.0,2.0,5.0,0.0,0.0,2936.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,0.0,1032.0,1.0,10.0,4783.0,2.0,2.0,0.0,0.0,0.0,72.2,1050.0,0.0
1345.0,2012.0,2.0,200.0,0.0,0.0,163.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,11.0,0.0,4.0,2.0,0.0,1046.0,0.0,5.0,4627.0,0.0,2.0,0.0,0.0,0.0,74.8,1251.0,0.0
1738.0,2010.0,8.0,200.0,0.0,2.0,33.0,0.0,0.0,2732.0,0.0,0.0,0.0,322.0,21.0,0.0,6.0,0.0,236.0,0.0,92.0,15.0,0.0,1011.0,0.0,3.0,4099.0,0.0,5.0,0.0,0.0,0.0,79.6,1181.0,0.0
2406.0,2008.0,34.0,1600.0,1.0,0.0,15.0,0.0,0.0,119.0,0.0,0.0,0.0,381.0,17.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,1149.0,0.0,19.0,5408.0,0.0,3.0,0.0,0.0,0.0,75.5,1249.0,0.0
1690.0,2008.0,4.0,890.0,0.0,0.0,11.0,0.0,0.0,104.0,0.0,0.0,0.0,585.0,18.0,0.0,5.0,0.0,10.0,1.0,208.0,4.0,0.0,1183.0,0.0,4.0,4177.0,0.0,3.0,2.0,0.0,0.0,83.9,1363.0,0.0
1757.0,2008.0,10.0,550.0,0.0,1.0,4.0,1.0,0.0,175.0,0.0,0.0,0.0,739.0,24.0,0.0,5.0,0.0,8.0,0.0,157.0,11.0,0.0,1201.0,0.0,10.0,5329.0,0.0,6.0,0.0,0.0,0.0,72.2,1343.0,0.0
1374.0,2010.0,9.0,200.0,0.0,2.0,108.0,2.0,0.0,3415.0,0.0,0.0,1.0,275.0,16.0,0.0,2.0,0.0,25.0,1.0,35.0,3.0,0.0,1175.0,1.0,21.0,10330.0,1.0,4.0,0.0,0.0,0.0,67.2,1347.0,0.0
2012.0,2010.0,9.0,200.0,0.0,10.0,157.0,0.0,0.0,3167.0,0.0,0.0,0.0,587.0,28.0,0.0,2.0,0.0,299.0,0.0,119.0,5.0,0.0,840.0,0.0,11.0,5251.0,0.0,5.0,0.0,0.0,0.0,73.0,914.0,0.0
3121.0,2019.0,1.0,200.0,0.0,2.0,2.0,0.0,0.0,2787.0,0.0,0.0,0.0,209.0,31.0,0.0,1.0,0.0,283.0,2.0,15.0,2.0,0.0,804.0,170.0,61.0,9295.0,0.0,12.0,1.0,0.0,0.0,80.5,904.0,0.0
4701.0,2015.0,6.0,200.0,0.0,3.0,569.0,0.0,0.0,3995.0,0.0,0.0,0.0,2.0,25.0,0.0,0.0,0.0,11.0,0.0,34.0,6.0,0.0,966.0,0.0,16.0,8223.0,0.0,9.0,0.0,0.0,0.0,74.1,1009.0,0.0
1372.0,2007.0,3.0,572.0,0.0,14.0,2.0,6.0,0.0,2566.0,0.0,0.0,0.0,603.0,33.0,0.0,4.0,0.0,14.0,1.0,169.0,7.0,0.0,1288.0,1.0,18.0,5248.0,1.0,10.0,0.0,0.0,0.0,70.8,1337.0,0.0
1702.0,2015.0,8.0,200.0,0.0,3.0,132.0,0.0,0.0,2879.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,10.0,0.0,74.0,0.0,0.0,1014.0,0.0,14.0,4000.0,0.0,2.0,0.0,0.0,0.0,79.2,1155.0,0.0
2449.0,2017.0,4.0,200.0,0.0,12.0,210.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,1.0,4.0,0.0,1060.0,0.0,5.0,4099.0,0.0,2.0,0.0,0.0,0.0,71.2,1180.0,0.0
2068.0,2018.0,6.0,200.0,0.0,0.0,1.0,0.0,0.0,32.0,0.0,0.0,0.0,244.0,38.0,0.0,7.5,0.0,11.0,0.0,2.0,3.0,0.0,994.0,0.0,32.0,4177.0,2.0,4.0,0.0,0.0,0.0,68.1,968.0,0.0
2075.0,2013.0,6.0,200.0,0.0,0.0,2.0,0.0,0.0,54.0,0.0,0.0,0.0,4.0,17.0,0.0,4.0,0.0,6.0,0.0,1.0,20.0,0.0,952.0,0.0,20.0,4321.0,0.0,4.0,0.0,0.0,0.0,57.5,1094.0,0.0
1555.0,2008.0,4.0,755.0,0.0,1.0,94.0,4.0,0.0,3397.0,0.0,1.0,0.0,251.0,12.0,0.0,0.0,0.0,9.0,0.0,49.0,5.0,0.0,1132.0,0.0,19.0,9337.0,0.0,3.0,0.0,0.0,0.0,75.8,1204.0,0.0
3099.0,2018.0,5.0,200.0,0.0,0.0,97.0,0.0,0.0,2794.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,10.0,0.0,34.0,7.0,0.0,1126.0,0.0,14.0,6191.0,0.0,6.0,0.0,0.0,0.0,67.4,1230.0,0.0
1737.0,2014.0,5.0,200.0,0.0,0.0,16.0,0.0,0.0,447.0,0.0,0.0,0.0,244.0,13.0,0.0,1.0,0.0,31.0,0.0,109.0,4.0,0.0,897.0,0.0,13.0,4540.0,0.0,3.0,0.0,0.0,0.0,72.6,1036.0,0.0
1527.0,2013.0,2.0,368.0,0.0,5.0,146.0,0.0,0.0,3439.0,0.0,0.0,0.0,3.0,15.0,0.0,2.0,0.0,4.0,3.0,3.0,13.0,0.0,525.0,0.0,28.0,2640.0,1.0,2.0,0.0,0.0,0.0,61.2,619.0,0.0
2785.0,2014.0,7.0,200.0,0.0,1.0,5.0,0.0,0.0,46.0,0.0,0.0,0.0,130.0,22.0,0.0,4.0,0.0,6.0,4.0,3.0,22.0,0.0,954.0,0.0,27.0,3887.0,0.0,4.0,0.0,0.0,0.0,62.7,1073.0,0.0
1977.0,2016.0,9.0,200.0,0.0,0.0,5.0,1.0,0.0,2629.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,11.0,0.0,62.0,3.0,0.0,1086.0,0.0,5.0,4871.0,0.0,3.0,0.0,0.0,0.0,77.5,1235.0,0.0
3947.0,2014.0,4.0,200.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,2.0,14.0,0.0,3.0,0.0,12.0,0.0,284.0,4.0,0.0,1352.0,0.0,23.0,5777.0,0.0,4.0,0.0,0.0,0.0,82.8,1452.0,0.0
1891.0,2015.0,5.0,200.0,0.0,0.0,15.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,9.0,0.0,4.0,4.0,0.0,1048.0,0.0,5.0,4388.0,0.0,1.0,0.0,0.0,0.0,70.8,1169.0,0.0
1344.0,2008.0,7.0,544.0,0.0,0.0,102.0,0.0,0.0,3313.0,1.0,0.0,0.0,299.0,11.0,0.0,3.0,0.0,55.0,1.0,7.0,4.0,0.0,1194.0,2.0,6.0,6664.0,0.0,4.0,2.0,0.0,0.0,73.3,1352.0,0.0
10182.0,2015.0,6.0,200.0,0.0,2.0,170.0,0.0,0.0,2975.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,261.0,0.0,1.0,0.0,0.0,1125.0,0.0,22.0,6494.0,1.0,8.0,0.0,0.0,0.0,94.4,1238.0,0.0
2929.0,2019.0,1.0,200.0,0.0,5.0,47.0,0.0,0.0,3694.0,0.0,0.0,0.0,74.0,11.0,0.0,0.0,0.0,141.0,0.0,3.0,0.0,0.0,563.0,56.0,27.0,6066.0,0.0,4.0,0.0,0.0,0.0,68.8,592.0,0.0
1520.0,2012.0,11.0,200.0,0.0,4.0,18.0,0.0,0.0,3319.0,0.0,0.0,0.0,98.0,19.0,0.0,6.0,0.0,9.0,0.0,2.0,12.0,0.0,1114.0,0.0,16.0,6222.0,0.0,4.0,0.0,0.0,0.0,65.4,1162.0,0.0
2841.0,2014.0,6.0,200.0,0.0,5.0,97.0,8.0,0.0,3040.0,0.0,0.0,0.0,85.0,16.0,0.0,1.0,0.0,13.0,7.0,15.0,35.0,0.0,687.0,187.0,7.0,3155.0,0.0,4.0,1.0,0.0,0.0,58.4,791.0,1.0
1344.0,2008.0,7.0,200.0,0.0,10.0,81.0,0.0,0.0,3131.0,0.0,0.0,1.0,359.0,18.0,0.0,7.0,0.0,10.0,1.0,1.0,22.0,0.0,973.0,1.0,13.0,4591.0,2.0,8.0,1.0,0.0,0.0,56.3,1100.0,0.0
1436.0,2013.0,5.0,200.0,0.0,4.0,113.0,0.0,0.0,3020.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,192.0,0.0,18.0,1.0,0.0,1022.0,0.0,4.0,4626.0,0.0,2.0,0.0,0.0,0.0,80.6,1066.0,0.0
3125.0,2009.0,8.0,200.0,0.0,1.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,333.0,12.0,0.0,1.0,0.0,109.0,1.0,127.0,3.0,0.0,1176.0,0.0,16.0,5575.0,1.0,9.0,0.0,0.0,0.0,82.3,1321.0,0.0
1396.0,2012.0,8.0,596.0,0.0,1.0,7.0,0.0,0.0,119.0,0.0,0.0,0.0,3.0,6.0,0.0,2.0,0.0,15.0,0.0,42.0,2.0,0.0,1040.0,0.0,10.0,9816.0,0.0,6.0,0.0,0.0,0.0,71.6,1143.0,0.0
2701.0,2010.0,3.0,200.0,0.0,10.0,63.0,0.0,0.0,3313.0,0.0,0.0,0.0,436.0,20.0,0.0,2.0,0.0,379.0,0.0,152.0,7.0,0.0,1001.0,0.0,18.0,4203.0,0.0,6.0,0.0,0.0,0.0,80.3,1075.0,0.0
5412.0,2022.0,9.0,471.0,0.0,4.0,87.0,0.0,0.0,3031.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,0.0,13.0,0.0,30.0,4.0,0.0,1009.0,0.0,8.0,3550.0,0.0,8.0,0.0,0.0,0.0,79.7,1010.0,0.0
1683.0,2010.0,2.0,200.0,0.0,9.0,190.0,0.0,0.0,2762.0,0.0,0.0,0.0,736.0,28.0,0.0,2.0,5.0,6.0,0.0,2.0,26.0,0.0,1217.0,2.0,23.0,5023.0,0.0,4.0,0.0,0.0,0.0,66.7,1316.0,0.0
5035.0,2013.0,9.0,200.0,0.0,5.0,0.0,1.0,0.0,27.0,0.0,0.0,0.0,7.0,8.0,0.0,3.0,0.0,6.0,0.0,1.0,7.0,0.0,998.0,0.0,14.0,8063.0,0.0,2.0,0.0,0.0,0.0,72.3,1002.0,1.0
1383.0,2012.0,12.0,583.0,0.0,4.0,112.0,6.0,0.0,3189.0,0.0,0.0,0.0,111.0,21.0,0.0,2.0,0.0,7.0,4.0,5.0,22.0,0.0,1051.0,3.0,23.0,4586.0,0.0,3.0,0.0,0.0,0.0,64.8,1083.0,0.0
1371.0,2012.0,2.0,417.0,0.0,9.0,131.0,0.0,0.0,3217.0,0.0,0.0,0.0,10.0,5.0,0.0,2.0,0.0,11.0,0.0,0.0,3.0,0.0,722.0,0.0,10.0,7559.0,0.0,2.0,0.0,0.0,0.0,74.2,829.0,0.0
1674.0,2008.0,2.0,550.0,0.0,0.0,3.0,0.0,0.0,59.0,0.0,0.0,0.0,206.0,22.0,0.0,2.0,0.0,5.0,1.0,0.0,15.0,0.0,823.0,0.0,16.0,4333.0,1.0,6.0,0.0,0.0,0.0,57.6,876.0,0.0
3446.0,2015.0,9.0,200.0,0.0,2.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,24.0,0.0,6.0,0.0,11.0,0.0,47.0,0.0,0.0,1023.0,0.0,6.0,11030.0,0.0,15.0,0.0,0.0,0.0,78.2,1080.0,0.0
4243.0,2008.0,4.0,550.0,0.0,3.0,99.0,6.0,0.0,2789.0,0.0,0.0,0.0,393.0,16.0,0.0,0.0,0.0,8.0,0.0,108.0,12.0,0.0,1134.0,0.0,19.0,4580.0,0.0,5.0,0.0,0.0,0.0,67.4,1177.0,0.0
2834.0,2017.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,6.0,30.0,0.0,5.0,0.0,3.0,2.0,0.0,24.0,0.0,925.0,3.0,31.0,3850.0,0.0,2.0,0.0,0.0,0.0,55.7,1014.0,0.0
1762.0,2011.0,6.0,200.0,0.0,0.0,213.0,0.0,0.0,91.0,0.0,0.0,0.0,3.0,25.0,0.0,1.0,0.0,73.0,0.0,38.0,5.0,0.0,1112.0,0.0,13.0,8482.0,0.0,6.0,0.0,0.0,0.0,66.8,1149.0,0.0
1566.0,2010.0,8.0,375.0,0.0,5.0,13.0,0.0,0.0,3281.0,0.0,0.0,0.0,55.0,13.0,0.0,6.0,0.0,13.0,0.0,29.0,15.0,0.0,1131.0,0.0,10.0,6049.0,0.0,5.0,0.0,0.0,0.0,74.7,1233.0,0.0
3169.0,2015.0,2.0,200.0,0.0,3.0,139.0,0.0,0.0,3001.0,0.0,0.0,0.0,5.0,23.0,0.0,3.0,0.0,14.0,0.0,140.0,12.0,0.0,1192.0,0.0,23.0,4605.0,0.0,4.0,0.0,0.0,0.0,70.3,1340.0,0.0
1732.0,2022.0,6.0,932.0,0.0,0.0,150.0,2.0,0.0,163.0,0.0,0.0,0.0,10.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,253.0,0.0,13.0,1012.0,0.0,4.0,0.0,0.0,0.0,36.7,22.0,0.0
7195.0,2014.0,4.0,200.0,0.0,2.0,3.0,0.0,0.0,2171.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,0.0,174.0,0.0,88.0,2.0,0.0,1230.0,0.0,15.0,6428.0,0.0,5.0,0.0,0.0,0.0,79.1,1337.0,1.0
4143.0,2016.0,1.0,200.0,0.0,5.0,134.0,0.0,0.0,3502.0,0.0,0.0,0.0,1.0,8.0,0.0,1.0,0.0,15.0,0.0,128.0,4.0,0.0,1176.0,0.0,19.0,4651.0,0.0,4.0,0.0,0.0,0.0,83.7,1236.0,0.0
1406.0,2009.0,4.0,200.0,0.0,1.0,4.0,0.0,0.0,2721.0,0.0,0.0,0.0,431.0,16.0,0.0,0.0,0.0,290.0,0.0,122.0,5.0,0.0,850.0,0.0,2.0,3320.0,0.0,4.0,0.0,0.0,0.0,69.3,1003.0,0.0
1689.0,2013.0,12.0,200.0,0.0,0.0,10.0,0.0,0.0,208.0,0.0,0.0,0.0,2.0,9.0,0.0,4.0,0.0,8.0,0.0,99.0,2.0,0.0,876.0,0.0,18.0,9651.0,0.0,4.0,0.0,0.0,0.0,83.1,960.0,0.0
6611.0,2017.0,5.0,561.0,0.0,0.0,109.0,0.0,0.0,3389.0,0.0,0.0,0.0,4.0,18.0,0.0,3.0,0.0,10.0,2.0,131.0,12.0,0.0,1109.0,0.0,19.0,4751.0,0.0,3.0,1.0,0.0,0.0,70.1,1270.0,0.0
6230.0,2017.0,8.0,200.0,0.0,3.0,14.0,0.0,0.0,3184.0,0.0,0.0,0.0,2.0,25.0,0.0,3.0,1.0,11.0,0.0,192.0,12.0,0.0,1178.0,1.0,18.0,4472.0,0.0,4.0,0.0,0.0,0.0,74.7,1354.0,0.0
7205.0,2019.0,2.0,200.0,0.0,1.0,108.0,0.0,0.0,3583.0,0.0,0.0,0.0,10.0,22.0,0.0,2.5,0.0,10.0,0.0,0.0,5.0,0.0,938.0,0.0,21.0,4129.0,4.0,3.0,0.0,0.0,0.0,70.7,864.0,0.0
6182.0,2013.0,7.0,200.0,0.0,2.0,95.0,0.0,0.0,151.0,0.0,0.0,0.0,597.0,19.0,0.0,0.0,0.0,8.0,1.0,158.0,11.0,0.0,1184.0,1.0,37.0,4682.0,1.0,5.0,0.0,0.0,0.0,70.7,1343.0,0.0
2296.0,2012.0,8.0,1496.0,0.0,2.0,18.0,0.0,0.0,154.0,0.0,0.0,0.0,75.0,20.0,0.0,10.0,0.0,7.0,0.0,2.0,26.0,0.0,1101.0,0.0,29.0,4187.0,0.0,3.0,0.0,0.0,0.0,69.6,1204.0,0.0
2033.0,2019.0,2.0,407.0,0.0,1.0,118.0,0.0,0.0,3655.0,0.0,0.0,0.0,3.0,29.0,0.3,4.0,0.0,14.0,1.0,212.0,4.0,0.0,1097.0,0.0,48.0,5101.0,0.0,19.0,0.0,0.0,0.0,84.9,1243.0,0.0
3457.0,2019.0,2.0,200.0,0.0,3.0,9.0,0.0,0.0,123.0,0.0,0.0,0.0,6.0,12.0,0.0,6.0,0.0,6.0,1.0,0.0,21.0,0.0,933.0,0.0,6.0,3953.0,0.0,3.0,0.0,0.0,0.0,60.3,1098.0,0.0
2071.0,2015.0,8.0,200.0,0.0,0.0,5.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,10.0,0.0,4.0,5.0,0.0,999.0,0.0,15.0,8547.0,0.0,3.0,0.0,0.0,0.0,72.0,1164.0,0.0
2740.0,2019.0,1.0,200.0,0.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,14.0,30.0,0.0,2.0,0.0,9.0,3.0,81.0,12.0,0.0,875.0,5.0,17.0,3650.0,0.0,3.0,0.0,0.0,0.0,35.3,971.0,0.0
2507.0,2021.0,2.0,200.0,0.0,4.0,445.0,0.0,0.0,3440.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,12.0,0.0,0.0,5.0,0.0,1114.0,0.0,6.0,4815.0,0.0,3.0,0.0,0.0,0.0,72.0,1187.0,0.0
67013.0,2021.0,3.0,200.0,0.0,6.0,8.0,0.0,0.0,3060.0,0.0,0.0,0.0,2.0,7.0,0.0,6.0,0.0,376.0,0.0,18.0,11.0,0.0,1228.0,0.0,5.0,4682.0,0.0,4.0,0.0,0.0,0.0,73.5,1188.0,0.0
1361.0,2017.0,4.0,200.0,0.0,4.0,3.0,2.0,0.0,2894.0,0.0,0.0,3.0,1.0,12.0,0.0,2.5,0.0,23.0,0.0,0.0,6.0,0.0,991.0,0.0,21.0,3552.0,0.0,2.0,0.0,0.0,0.0,69.2,804.0,0.0
3473.0,2014.0,5.0,200.0,0.0,5.0,0.0,0.0,0.0,1934.0,0.0,0.0,0.0,5.0,28.0,0.0,2.0,0.0,14.0,1.0,2.0,14.0,0.0,1085.0,2.0,22.0,5345.0,0.0,4.0,0.0,0.0,0.0,65.0,1220.0,0.0
3855.0,2015.0,14.0,200.0,0.0,2.0,6.0,0.0,0.0,248.0,0.0,0.0,0.0,97.0,15.0,0.0,3.0,0.0,402.0,4.0,30.0,12.0,0.0,929.0,113.0,24.0,3999.0,0.0,3.0,0.0,0.0,0.0,71.1,1008.0,0.0
