ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FE,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,TI,U100,U75,U50,U25,U20,U14,U6,U4,V,V40,ZN,Y_LABEL
17127.0,2010.0,3.0,200.0,0.0,2.0,0.0,0.0,0.0,1968.0,0.0,0.0,0.0,33.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,333.0,1.0,14.0,6047.0,0.0,2.0,0.0,0.0,0.0,1.0,5.0,107.0,112.0,143.0,6790.0,38125.5,0.0,62.1,378.0,0.0
5318.0,2015.0,5.0,200.0,0.0,0.0,14.0,0.0,0.0,102.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,264.0,0.0,21.0,9941.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,600.0,9208.0,0.0,68.0,347.0,0.0
1364.0,2008.0,4.0,564.0,0.0,2.0,95.0,5.0,0.0,3276.0,0.0,0.0,1.0,199.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,460.0,1.0,6.0,1832.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,41.0,866.0,7237.0,0.0,46.0,651.0,0.0
4284.0,2021.0,1.0,657.0,0.0,1.0,61.0,0.0,0.0,3071.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,368.0,0.0,8.0,2482.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,38.0,1054.0,21004.0,0.0,45.9,435.0,0.0
5044.0,2017.0,10.0,200.0,0.0,2.0,122.0,0.0,0.0,2058.0,0.0,0.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,237.0,0.0,21.0,7801.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,32.0,1385.0,10857.0,0.0,66.2,316.0,0.0
2087.0,2017.0,5.0,377.0,0.0,3.0,9.0,0.0,0.0,3570.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,0.0,5.0,1131.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,10.0,12.0,29.0,360.0,1450.0,0.0,45.8,674.0,0.0
2417.0,2018.0,7.0,550.0,0.0,11.0,105.0,0.0,0.0,42.0,0.0,0.0,0.0,56.0,9.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,346.0,4.0,14.0,3840.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,3.0,8.0,50.0,741.0,2259.0,0.0,57.9,504.0,0.0
3870.0,2015.0,3.0,200.0,0.0,0.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,207.0,7.0,0.0,6.0,0.0,10.0,1.0,1.0,3.0,0.0,1092.0,2.0,40.0,3710.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,9.0,27.0,239.0,14502.0,37033.0,0.0,39.3,1438.0,0.0
4643.0,2022.0,1.0,699.0,0.0,2.0,3.0,0.0,0.0,143.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,9.0,0.0,140.0,0.0,5.0,1687.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,8.0,29.0,1353.0,10360.0,0.0,64.0,106.0,0.0
1364.0,2008.0,3.0,564.0,1.0,4.0,5.0,3.0,0.0,2468.0,0.0,0.0,0.0,83.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,346.0,0.0,6.0,6184.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,145.0,311.0,5678.0,6937.0,0.0,66.2,410.0,0.0
1724.0,2010.0,8.0,554.0,0.0,6.0,178.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,15.0,7289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,20.0,272.0,2064.0,0.0,69.4,274.0,0.0
1355.0,2009.0,5.0,200.0,0.0,4.0,142.0,0.0,0.0,3686.0,1.0,0.0,0.0,160.0,99.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,342.0,2.0,30.0,5093.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,38.0,167.0,651.0,21828.0,27153.0,0.0,53.5,424.0,0.0
3714.0,2013.0,9.0,200.0,0.0,78.0,149.0,0.0,0.0,185.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,247.0,0.0,3.0,8924.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,20.0,21.0,391.0,11782.0,0.0,66.8,308.0,1.0
1728.0,2014.0,20.0,403.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,340.0,1.0,10.0,3076.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,221.0,3774.0,0.0,45.8,534.0,0.0
4516.0,2014.0,5.0,200.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,51.0,8911.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,52.0,3586.0,33572.0,0.0,69.4,31.0,0.0
1662.0,2014.0,20.0,200.0,0.0,16.0,55.0,2.0,0.0,442.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,427.0,0.0,0.0,1367.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,10.0,236.0,1016.0,0.0,45.4,636.0,0.0
2811.0,2016.0,7.0,200.0,0.0,1.0,15.0,0.0,0.0,2533.0,0.0,0.0,0.0,10.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,404.0,0.0,15.0,2551.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,80.0,2174.0,12505.0,0.0,46.9,571.0,1.0
1570.0,2008.0,7.0,200.0,0.0,7.0,9.0,0.0,0.0,3314.0,0.0,0.0,0.0,128.0,32.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,483.0,0.0,11.0,1145.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,59.0,1700.0,5224.0,0.0,42.8,555.0,0.0
1266.0,2008.0,7.0,466.0,0.0,6.0,0.0,3.0,0.0,2616.0,0.0,0.0,0.0,230.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,1.0,0.0,508.0,3.0,8.0,2439.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0,119.0,1286.5,17428.0,0.0,46.3,666.0,0.0
4649.0,2017.0,8.0,200.0,0.0,6.0,2.0,0.0,0.0,3452.0,0.0,0.0,0.0,43.0,8.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,150.0,0.0,5.0,6035.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,98.0,5777.0,15070.0,0.0,65.5,125.0,0.0
3509.0,2020.0,4.0,299.0,0.0,1.0,118.0,0.0,0.0,3909.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,10.0,0.0,12.0,1.0,0.0,516.0,0.0,13.0,7817.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,20.0,39.0,12.0,9772.5,41316.0,0.0,68.5,581.0,0.0
1658.0,2009.0,5.0,200.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,156.0,48.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,445.0,0.0,4.0,1056.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,5.0,20.0,1042.0,5921.0,0.0,43.9,632.0,0.0
3755.0,2016.0,7.0,200.0,0.0,2.0,133.0,0.0,0.0,16.0,0.0,0.0,0.0,17.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,182.0,0.0,265.0,7244.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,725.0,1763.0,5998.0,16367.0,51869.0,0.0,69.3,208.0,0.0
3490.0,2015.0,7.0,200.0,0.0,4.0,517.0,0.0,0.0,3176.0,0.0,0.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,267.0,0.0,5.0,4163.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,19.0,234.0,631.0,0.0,66.3,307.0,0.0
8158.0,2014.0,2.0,200.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,365.0,0.0,9.0,6398.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,58.0,1931.0,8030.0,0.0,56.8,475.0,0.0
2054.0,2008.0,21.0,375.0,0.0,7.0,2.0,0.0,0.0,3065.0,0.0,0.0,0.0,183.0,32.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,506.0,0.0,15.0,1145.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,124.0,1807.0,0.0,43.9,614.0,0.0
3259.0,2019.0,1.0,200.0,0.0,0.0,3.0,0.0,0.0,92.0,0.0,0.0,0.0,26.0,9.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,116.0,0.0,5.0,6523.0,0.0,21.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,17.0,698.0,12963.0,0.0,69.0,96.0,0.0
1716.0,2010.0,8.0,200.0,0.0,0.0,11.0,0.0,0.0,138.0,0.0,0.0,11.0,7.0,163.0,0.0,0.0,0.0,12.0,1.0,0.0,2.0,0.0,89.0,0.0,62.0,6493.0,0.0,18.0,0.0,0.0,0.0,0.0,2.0,4.0,5.0,32.0,899.0,3638.0,0.0,68.0,58.0,0.0
3639.0,2022.0,3.0,1320.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,26.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,220.0,2.0,5.0,1543.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,9.0,17.0,36.0,1891.0,9355.0,0.0,54.9,245.0,0.0
4057.0,2014.0,3.0,200.0,0.0,3.0,3.0,0.0,0.0,2488.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,486.0,0.0,13.0,7640.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,9.0,55.0,1498.0,4354.0,0.0,52.2,692.0,0.0
3819.0,2011.0,5.0,200.0,0.0,0.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,214.0,0.0,4.0,6252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,45.0,838.0,3369.0,0.0,71.7,260.0,0.0
1454.0,2015.0,14.0,200.0,0.0,0.0,21.0,0.0,0.0,153.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,460.0,0.0,12.0,1237.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,545.0,18248.0,0.0,44.4,741.0,0.0
2195.0,2019.0,2.0,200.0,0.0,0.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,5.0,3639.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,307.0,13225.0,0.0,53.6,249.0,0.0
1354.0,2013.0,23.0,200.0,0.0,5.0,137.0,0.0,0.0,3162.0,0.0,0.0,0.0,6.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,462.0,0.0,5.0,1430.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,18.0,24.0,186.0,4525.0,8679.0,0.0,44.2,686.0,0.0
5616.0,2017.0,8.0,616.0,0.0,0.0,121.0,0.0,0.0,3593.0,0.0,0.0,0.0,7.0,7.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,804.0,2.0,8.0,5892.0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,40.0,2270.0,10546.0,0.0,76.7,950.0,0.0
5508.0,2015.0,7.0,200.0,0.0,2.0,488.0,0.0,0.0,2860.0,0.0,0.0,0.0,117.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,459.0,0.0,14.0,1201.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,26.0,269.0,4436.0,0.0,45.3,623.0,0.0
3760.0,2021.0,1.0,591.0,0.0,0.0,117.0,0.0,0.0,3797.0,0.0,0.0,1.0,30.0,1.0,0.0,4.5,10.0,3.0,0.0,0.0,1.0,0.0,568.0,0.0,15.0,928.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,15.0,5742.0,54313.0,0.0,45.8,542.0,0.0
2438.0,2018.0,15.0,550.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,5.0,6.0,0.0,2.0,0.0,9.0,0.0,12.0,2.0,0.0,656.0,0.0,7.0,2976.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,28.0,31.0,101.0,4732.0,28272.0,0.0,53.3,902.0,0.0
1375.0,2021.0,4.0,575.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,2.0,0.0,14.5,0.0,12.0,0.0,0.0,0.0,0.0,863.0,0.0,5.0,4072.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,9.0,16.0,31.0,1021.0,6619.0,0.0,111.9,1031.0,0.0
4514.0,2022.0,7.0,900.0,0.0,1.0,5.0,0.0,0.0,84.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,18.0,8.0,0.0,0.0,3.0,0.0,336.0,0.0,5.0,8656.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,10.0,748.0,6995.0,0.0,64.5,309.0,0.0
3174.0,2011.0,4.0,200.0,0.0,104.0,17.0,2.0,0.0,1457.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,6.0,6080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,33.0,934.0,5954.0,0.0,68.5,205.0,1.0
2202.0,2011.0,4.0,200.0,0.0,2.0,4.0,1.0,0.0,3187.0,0.0,0.0,3.0,294.0,81.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,467.0,2.0,15.0,1795.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,38.0,2914.0,29920.0,0.0,45.8,632.0,0.0
1186.0,2009.0,2.0,200.0,0.0,7.0,61.0,0.0,0.0,307.0,0.0,0.0,0.0,466.0,6.0,0.0,11.0,0.0,22.0,2.0,1.0,6.0,0.0,949.0,5.0,10.0,5842.0,0.0,11.0,1.0,0.0,0.0,0.0,8.0,45.0,54.0,217.0,3522.0,17750.0,0.0,37.7,1045.0,0.0
3869.0,2012.0,11.0,200.0,0.0,1.0,4.0,0.0,0.0,233.0,0.0,0.0,0.0,163.0,144.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,449.0,1.0,27.0,2997.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,32.0,123.0,1484.5,9098.0,0.0,41.6,538.0,0.0
1179.0,2017.0,35.0,379.0,0.0,5.0,1.0,3.0,0.0,3444.0,0.0,0.0,0.0,8.0,18.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,460.0,0.0,84.0,1557.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,16.0,89.0,1764.0,27350.0,50005.0,0.0,44.7,633.0,0.0
1506.0,2014.0,11.0,200.0,0.0,2.0,90.0,2.0,0.0,2626.0,0.0,0.0,0.0,36.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,427.0,0.0,6.0,3764.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,9.0,101.0,1349.0,0.0,48.6,633.0,0.0
1347.0,2016.0,11.0,200.0,0.0,4.0,151.0,0.0,0.0,3098.0,0.0,0.0,0.0,9.0,6.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,479.0,0.0,34.0,1456.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,290.0,4649.0,0.0,46.9,768.0,0.0
2918.0,2008.0,8.0,200.0,0.0,4.0,131.0,0.0,0.0,3568.0,0.0,0.0,3.0,44.0,110.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,357.0,2.0,31.0,5921.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,362.0,8324.5,16248.0,0.0,63.9,451.0,0.0
3044.0,2016.0,9.0,200.0,0.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,8.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,479.0,0.0,27.0,2117.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,24.0,1458.0,4849.0,0.0,45.6,746.0,0.0
1434.0,2012.0,37.0,200.0,0.0,9.0,199.0,0.0,0.0,2670.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,272.0,0.0,10.0,6703.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,29.0,1285.0,12511.0,0.0,71.4,334.0,0.0
6567.0,2010.0,7.0,200.0,0.0,4.0,2.0,0.0,0.0,2074.0,0.0,0.0,1.0,198.0,67.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,453.0,3.0,47.0,1607.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,14.0,49.0,215.5,2403.0,11216.0,0.0,45.6,476.0,0.0
2375.0,2016.0,2.0,200.0,0.0,6.0,98.0,0.0,0.0,2872.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,339.0,0.0,5.0,3675.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,4.0,8.0,45.0,808.0,2326.0,0.0,62.4,408.0,0.0
1364.0,2011.0,7.0,200.0,0.0,4.0,115.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,327.0,0.0,3.0,7643.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,50.0,1206.0,3429.0,0.0,66.1,458.0,0.0
1344.0,2015.0,7.0,200.0,0.0,0.0,152.0,1.0,0.0,84.0,0.0,0.0,6.0,3.0,27.0,0.0,1.0,0.0,6.0,0.0,0.0,2.0,0.0,176.0,0.0,42.0,4750.0,0.0,4.0,0.0,0.0,2.0,2.0,63.0,77.0,146.0,1736.0,26606.0,45781.0,0.0,45.6,202.0,0.0
2737.0,2013.0,2.0,200.0,0.0,6.0,151.0,0.0,0.0,3349.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,241.0,0.0,46.0,8007.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,9.0,1481.0,45355.0,0.0,68.5,309.0,0.0
3760.0,2021.0,1.0,591.0,0.0,0.0,120.0,0.0,0.0,3551.0,0.0,0.0,1.0,18.0,0.0,0.0,4.5,11.0,4.0,0.0,0.0,2.0,0.0,599.0,0.0,15.0,920.0,1.0,1.0,0.0,0.0,3.0,4.0,23.0,178.0,186.0,421.0,3600.0,8768.0,0.0,44.2,533.0,0.0
1350.0,2016.0,9.0,200.0,0.0,0.0,13.0,0.0,0.0,173.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,574.0,0.0,5.0,1352.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,6.0,8.0,20.0,205.0,832.0,0.0,46.1,729.0,0.0
3810.0,2015.0,7.0,200.0,0.0,2.0,14.0,0.0,0.0,76.0,0.0,0.0,4.0,2.0,12.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,182.0,1.0,20.0,5297.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,36.0,1099.0,23337.0,0.0,44.7,232.0,0.0
4514.0,2018.0,5.0,200.0,0.0,0.0,95.0,0.0,0.0,2953.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,433.0,0.0,13.0,1470.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,22.0,41.0,244.0,2991.0,6789.0,0.0,44.7,643.0,0.0
4136.0,2021.0,3.0,1884.0,0.0,2.0,129.0,0.0,0.0,75.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,290.0,0.0,5.0,3101.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,155.0,10776.0,0.0,49.0,344.0,1.0
1714.0,2009.0,8.0,364.0,0.0,2.0,130.0,0.0,0.0,3009.0,0.0,0.0,0.0,246.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,488.0,1.0,15.0,1125.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,41.0,857.0,5828.0,0.0,43.7,710.0,0.0
5563.0,2012.0,3.0,200.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,8.0,7.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,344.0,0.0,4.0,4535.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,57.0,86.0,547.0,7027.0,13308.0,0.0,50.3,526.0,0.0
1163.0,2009.0,6.0,363.0,0.0,2.0,8.0,2.0,0.0,2603.0,0.0,0.0,0.0,110.0,131.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,250.0,0.0,46.0,6925.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,39.0,743.0,3902.0,0.0,57.8,296.0,0.0
2044.0,2007.0,5.0,200.0,0.0,10.0,2.0,0.0,0.0,50.0,0.0,0.0,2.0,160.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,481.0,1.0,17.0,1223.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,1058.0,10376.0,18749.5,0.0,43.9,511.0,0.0
2417.0,2010.0,15.0,200.0,0.0,0.0,34.0,0.0,0.0,102.0,0.0,0.0,0.0,130.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,522.0,0.0,9.0,1157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,25.0,1975.0,5478.0,0.0,44.5,729.0,0.0
1364.0,2009.0,6.0,200.0,0.0,12.0,3.0,2.0,0.0,19.0,0.0,0.0,0.0,181.0,75.0,0.0,9.0,0.0,2.0,1.0,0.0,1.0,0.0,415.0,1.0,18.0,1084.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,50.0,800.0,16031.0,0.0,43.9,570.0,1.0
1715.0,2013.0,13.0,915.0,0.0,2.0,10.0,0.0,0.0,88.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,462.0,0.0,11.0,1530.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,32.0,50.0,238.0,7531.0,14036.0,0.0,45.4,657.0,0.0
2581.0,2014.0,5.0,200.0,0.0,0.0,3.0,0.0,0.0,128.0,0.0,0.0,0.0,128.0,3.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,441.0,0.0,5.0,1231.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,12.0,18.0,56.0,945.0,8498.0,0.0,44.1,625.0,0.0
2400.0,2015.0,30.0,1600.0,0.0,1.0,10.0,0.0,0.0,159.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,449.0,0.0,13.0,1239.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,507.0,4585.0,0.0,44.4,714.0,0.0
1527.0,2016.0,14.0,375.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,17.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,386.0,0.0,30.0,2214.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,19.0,2167.0,30278.0,0.0,48.2,612.0,0.0
6180.0,2012.0,7.0,200.0,0.0,7.0,311.0,0.0,0.0,3258.0,0.0,0.0,1.0,10.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,222.0,2.0,12.0,5955.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,34.0,88.0,264.0,5863.0,28973.0,0.0,52.8,274.0,0.0
5298.0,2016.0,5.0,200.0,0.0,1.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,338.0,0.0,21.0,2134.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,14.0,324.0,2943.0,0.0,57.0,468.0,1.0
3498.0,2015.0,10.0,200.0,0.0,3.0,101.0,0.0,0.0,2754.0,0.0,0.0,0.0,5.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,15.0,9282.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,11.0,114.0,3509.0,11748.0,0.0,65.8,217.0,0.0
1478.0,2015.0,4.0,200.0,0.0,2.0,113.0,4.0,0.0,3439.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,0.0,233.0,0.0,8.0,8083.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,4.0,6.0,131.0,481.0,0.0,56.7,286.0,0.0
2050.0,2013.0,2.0,200.0,0.0,3.0,8.0,0.0,0.0,100.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,206.0,0.0,63.0,2806.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,113.0,13095.0,30495.0,0.0,50.5,243.0,0.0
2358.0,2019.0,3.0,200.0,0.0,0.0,6.0,0.0,0.0,28.0,0.0,0.0,0.0,112.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,471.0,4.0,18.0,2178.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,73.0,1267.0,5960.0,0.0,45.9,506.0,0.0
1749.0,2014.0,8.0,200.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,5.0,10.0,0.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,469.0,0.0,16.0,2052.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,23.0,842.0,2182.0,0.0,45.8,686.0,0.0
4568.0,2008.0,6.0,200.0,0.0,9.0,7.0,0.0,0.0,2894.0,0.0,0.0,1.0,8.0,10.0,0.0,2.0,0.0,67.0,0.0,0.0,1.0,0.0,933.0,0.0,9.0,8364.0,0.0,11.0,1.0,0.0,1.0,2.0,4.0,4.0,7.0,14.0,2464.0,28211.0,0.0,42.9,1126.0,0.0
