ANONYMOUS_1,YEAR,SAMPLE_TRANSFER_DAY,ANONYMOUS_2,AG,AL,B,BA,BE,CA,CD,CO,CR,CU,FH2O,FNOX,FOPTIMETHGLY,FOXID,FSO4,FTBN,FE,FUEL,H2O,K,LI,MG,MN,MO,NA,NI,P,PB,PQINDEX,S,SB,SI,SN,SOOTPERCENTAGE,TI,V,V100,V40,ZN,Y_LABEL
1676.0,2008.0,3.0,876.0,0.0,2.0,88.0,7.0,0.0,3332.0,0.0,0.0,2.0,6.0,11.0,8.0,0.0,13.0,22.0,8.9,40.0,0.0,0.0,2.0,1.0,21.0,1.0,1.0,2.0,0.0,862.0,4.0,2.0,7595.0,0.0,4.0,4.0,1.0,0.0,0.0,12.0,88.0,996.0,0.0
1666.0,2021.0,4.0,866.0,0.0,0.0,4.0,0.0,0.0,128.0,0.0,0.0,0.0,2.0,13.0,6.0,1.0,16.0,25.0,9.9,15.0,0.0,0.0,3.0,0.0,13.0,0.0,42.0,4.0,0.0,965.0,0.0,10.0,3680.0,0.0,14.0,0.0,0.7,0.0,0.0,13.1,89.2,942.0,0.0
2400.0,2008.0,5.0,200.0,0.0,1.0,2.0,1.0,0.0,104.0,0.0,0.0,2.0,1.0,15.0,9.0,1.0,14.0,22.0,8.8,23.0,1.5,0.0,6.0,0.0,15.0,1.0,122.0,0.0,0.0,969.0,4.0,19.0,5848.0,2.0,8.0,1.0,0.6,0.0,0.0,12.9,95.2,1290.0,0.0
2160.0,2014.0,13.0,200.0,0.0,5.0,147.0,0.0,0.0,3025.0,0.0,0.0,0.0,1.0,23.0,9.0,0.0,17.0,21.0,10.0,6.0,0.0,0.0,3.0,0.0,14.0,0.0,255.0,3.0,0.0,1238.0,0.0,2.0,4862.0,0.0,5.0,0.0,0.1,0.0,0.0,14.4,115.5,1445.0,0.0
1704.0,2012.0,7.0,200.0,0.0,1.0,134.0,0.0,0.0,34.0,0.0,0.0,3.0,14.0,13.0,8.0,1.0,16.0,22.0,5.9,47.0,0.0,0.0,3.0,0.0,9.0,0.0,8.0,3.0,0.0,878.0,5.0,13.0,5634.0,0.0,6.0,4.0,0.6,0.0,0.0,13.4,98.2,1078.0,0.0
2421.0,2016.0,10.0,200.0,0.0,1.0,80.0,0.0,0.0,3282.0,0.0,0.0,1.0,1.0,10.0,6.0,0.0,10.0,18.0,7.7,22.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,5.0,0.0,879.0,1.0,14.0,4098.0,0.0,4.0,2.0,0.5,0.0,0.0,12.9,92.0,1060.0,0.0
1709.0,2011.0,7.0,578.0,0.0,2.0,4.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,14.0,6.0,0.0,14.0,21.0,6.9,8.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,3.0,0.0,967.0,0.0,11.0,8565.0,0.0,3.0,1.0,0.0,0.0,0.0,12.3,89.0,1099.0,0.0
2117.0,2018.0,4.0,617.0,0.0,0.0,11.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,45.0,11.0,0.0,15.0,24.0,8.3,22.0,0.0,0.0,3.0,0.0,28.0,0.0,3.0,2.0,0.0,1185.0,2.0,6.0,6510.0,0.0,9.0,0.0,1.0,0.0,0.0,15.7,137.2,1397.0,0.0
6104.0,2014.0,6.0,200.0,0.0,2.0,191.0,0.0,0.0,125.0,0.0,0.0,6.0,3.0,9.0,6.0,0.0,12.0,18.0,8.0,23.0,0.0,0.0,4.0,0.0,24.0,0.0,4.0,5.0,0.0,1058.0,4.0,12.0,6379.0,0.0,9.0,2.0,0.1,0.0,0.0,14.0,102.7,1202.0,0.0
1689.0,2013.0,12.0,200.0,0.0,4.0,124.0,0.0,0.0,2953.0,0.0,0.0,4.0,32.0,16.0,7.0,0.0,11.0,22.0,7.5,72.0,0.0,0.0,4.0,0.0,26.0,4.0,3.0,6.0,0.0,786.0,5.0,0.0,2974.0,0.0,14.0,3.0,2.1,0.0,0.0,13.7,100.8,961.0,0.0
3936.0,2019.0,3.0,375.0,0.0,2.0,13.0,0.0,0.0,2952.0,0.0,0.0,0.0,3.0,8.0,5.0,0.0,10.0,20.0,8.5,18.0,0.0,0.0,2.0,0.0,22.0,0.0,3.0,3.0,0.0,928.0,4.0,15.0,4206.0,0.0,7.0,0.0,0.7,0.0,0.0,12.5,91.8,1083.0,0.0
3891.0,2012.0,9.0,200.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,0.0,5.0,17.0,11.0,6.0,0.0,10.0,18.0,8.8,76.0,0.0,0.0,3.0,0.0,29.0,3.0,13.0,7.0,1.0,1049.0,11.0,14.0,5753.0,0.0,19.0,22.0,0.8,0.0,0.0,14.2,107.4,1223.0,0.0
3864.0,2018.0,4.0,200.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,2.0,59.0,18.0,6.0,0.0,8.0,15.0,6.2,40.0,0.0,0.0,6.0,0.0,950.0,1.0,69.0,7.0,0.0,635.0,17.0,26.0,1973.0,1.0,21.0,11.0,0.2,0.0,0.0,12.6,94.0,722.0,0.0
11349.0,2021.0,11.0,209.0,0.0,1.0,124.0,1.0,0.0,3689.0,0.0,0.0,0.0,3.0,15.0,7.0,0.0,10.0,23.0,8.2,11.0,0.0,0.0,2.0,0.0,10.0,0.0,11.0,3.0,0.0,956.0,3.0,6.0,4191.0,0.0,4.0,0.0,1.8,0.0,0.0,13.9,105.6,1065.0,0.0
1331.0,2012.0,4.0,200.0,0.0,3.0,142.0,0.0,0.0,3182.0,0.0,0.0,4.0,3.0,15.0,7.0,1.0,12.0,20.0,10.7,41.0,0.0,0.0,3.0,0.0,382.0,0.0,152.0,1.0,0.0,787.0,2.0,13.0,4088.0,0.0,13.0,0.0,1.0,0.0,0.0,15.0,126.8,939.0,0.0
2523.0,2012.0,4.0,200.0,0.0,96.0,160.0,2.0,0.0,50.0,0.0,0.0,0.0,0.0,15.0,8.0,0.0,17.0,21.0,9.7,6.0,0.0,0.0,2.0,0.0,14.0,0.0,220.0,2.0,0.0,1097.0,1.0,19.0,4495.0,0.0,2.0,0.0,0.1,0.0,0.0,14.3,116.9,1293.0,1.0
1361.0,2011.0,4.0,200.0,0.0,1.0,171.0,0.0,0.0,6.0,0.0,0.0,1.0,42.0,13.0,7.0,0.0,13.0,19.0,8.9,48.0,0.0,0.0,4.0,0.0,35.0,2.0,14.0,9.0,0.0,800.0,27.0,9.0,3177.0,0.0,11.0,4.0,0.3,0.0,0.0,12.8,92.9,1010.0,0.0
1881.0,2016.0,4.0,200.0,0.0,3.0,133.0,0.0,0.0,2780.0,0.0,0.0,4.0,3.0,13.0,9.0,0.0,13.0,24.0,6.8,37.0,0.0,0.0,2.0,0.0,17.0,0.0,1.0,2.0,0.0,917.0,6.0,9.0,8390.0,0.0,4.0,0.0,1.8,0.0,0.0,13.6,97.5,1082.0,0.0
3455.0,2017.0,38.0,555.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,14.0,10.0,4.0,0.0,11.0,17.0,7.3,16.0,0.0,0.0,3.0,0.0,13.0,1.0,0.0,5.0,0.0,928.0,6.0,1.0,5521.0,0.0,7.0,9.0,0.1,0.0,0.0,14.4,109.2,1059.0,0.0
4030.0,2020.0,3.0,200.0,0.0,0.0,132.0,0.0,0.0,4341.0,0.0,0.0,0.0,2.0,21.0,5.0,1.0,11.0,19.0,8.2,11.0,0.0,0.0,0.0,0.0,11.0,0.0,43.0,3.0,0.0,932.0,0.0,25.0,6886.0,0.0,11.0,0.0,0.3,0.0,0.0,14.2,104.0,1072.0,0.0
3128.0,2019.0,2.0,200.0,0.0,0.0,108.0,2.0,0.0,2939.0,0.0,0.0,1.0,4.0,14.0,6.0,1.0,11.0,20.0,7.9,25.0,0.0,0.0,1.0,0.0,25.0,0.0,38.0,4.0,0.0,897.0,2.0,10.0,5132.0,0.0,10.0,0.0,0.6,0.0,0.0,13.8,98.7,989.0,0.0
1735.0,2018.0,14.0,568.0,0.0,2.0,4.0,0.0,0.0,3706.0,0.0,0.0,0.0,1.0,11.0,5.0,0.0,10.0,17.0,8.4,3.0,0.0,0.0,4.0,0.0,9.0,0.0,0.0,7.0,0.0,808.0,0.0,5.0,4012.0,0.0,3.0,0.0,0.0,0.0,0.0,13.5,99.7,859.0,0.0
4454.0,2016.0,11.0,200.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,16.0,8.0,0.0,17.0,22.0,9.1,16.0,0.0,0.0,4.0,0.0,15.0,0.0,271.0,2.0,0.0,1232.0,3.0,20.0,5218.0,0.0,10.0,0.0,0.5,0.0,0.0,13.8,112.5,1429.0,0.0
2418.0,2017.0,5.0,200.0,0.0,2.0,163.0,0.0,0.0,2580.0,0.0,0.0,3.0,5.0,14.0,7.0,1.0,11.0,23.0,10.6,52.0,0.0,0.0,5.0,0.0,20.0,2.0,40.0,2.0,1.0,1030.0,5.0,15.0,6924.0,0.0,16.0,6.0,1.6,0.0,0.0,14.1,102.2,1204.0,0.0
2107.0,2021.0,3.0,428.0,0.0,2.0,487.0,0.0,0.0,3591.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,10.0,20.0,8.2,13.0,0.0,0.0,2.5,0.0,11.0,0.0,0.0,2.0,0.0,938.0,0.0,11.0,3917.0,1.0,4.0,0.0,0.6,0.0,0.0,13.6,99.0,1093.0,0.0
7703.0,2017.0,3.0,200.0,0.0,2.0,1.0,0.0,0.0,96.0,0.0,0.0,1.0,3.0,16.0,11.0,1.0,19.0,23.0,11.1,41.0,0.0,0.0,11.0,0.0,18.0,1.0,234.0,3.0,0.0,1189.0,6.0,13.0,4993.0,2.0,19.0,3.0,0.3,0.0,0.0,15.6,136.5,1481.0,0.0
4040.0,2020.0,2.0,200.0,0.0,6.0,105.0,0.0,0.0,3876.0,0.0,0.0,0.0,4.0,15.0,7.0,1.0,12.0,22.0,8.3,18.0,0.0,0.0,1.0,0.0,15.0,0.0,43.0,2.0,0.0,929.0,0.0,26.0,8741.0,0.0,8.0,0.0,1.5,0.0,0.0,14.2,102.2,1122.0,0.0
2325.0,2008.0,51.0,550.0,0.0,2.0,2.0,1.0,0.0,42.0,0.0,0.0,1.0,3.0,15.0,9.0,0.0,16.0,23.0,10.2,17.0,0.0,0.0,5.0,0.0,12.0,1.0,222.0,2.0,0.0,1029.0,3.0,13.0,5466.0,1.0,11.0,1.0,1.2,0.0,0.0,14.4,112.1,1278.0,0.0
1371.0,2010.0,3.0,200.0,0.0,11.0,5.0,0.0,0.0,20.0,0.0,0.0,3.0,24.0,12.0,5.0,0.0,10.0,17.0,8.6,36.0,0.0,0.0,5.0,0.0,17.0,2.0,4.0,4.0,0.0,1037.0,8.0,3.0,3930.0,0.0,14.0,11.0,0.2,0.0,0.0,13.8,103.4,1222.0,0.0
4256.0,2016.0,12.0,200.0,0.0,0.0,97.0,0.0,0.0,69.0,0.0,0.0,0.0,3.0,15.0,8.0,1.0,13.0,22.0,7.0,34.0,3.0,0.0,1.0,0.0,11.0,0.0,37.0,0.0,0.0,847.0,2.0,15.0,5168.0,0.0,11.0,0.0,1.1,0.0,0.0,12.5,79.8,978.0,0.0
1000.0,2008.0,12.0,550.0,0.0,1.0,3.0,0.0,0.0,138.0,0.0,0.0,3.0,22.0,15.0,10.0,1.0,18.0,27.0,10.9,42.0,0.0,0.0,15.0,0.0,15.0,1.0,3.0,2.0,0.0,1159.0,8.0,8.0,11198.0,4.0,9.0,4.0,1.1,0.0,0.0,13.7,101.6,1366.0,0.0
2399.0,2015.0,2.0,1599.0,0.0,1.0,17.0,0.0,0.0,142.0,0.0,0.0,0.0,1.0,11.0,6.0,0.0,13.0,21.0,9.9,9.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,3.0,0.0,1120.0,0.0,15.0,7740.0,0.0,3.0,2.0,0.2,0.0,0.0,13.5,99.2,1313.0,0.0
1361.0,2012.0,11.0,561.0,0.0,1.0,3.0,2.0,0.0,36.0,0.0,0.0,1.0,20.0,12.0,5.0,0.0,11.0,17.0,8.5,17.0,0.0,0.0,3.0,0.0,26.0,0.0,9.0,4.0,0.0,974.0,2.0,16.0,4712.0,0.0,7.0,1.0,0.0,0.0,0.0,12.8,95.5,1129.0,0.0
2390.0,2011.0,10.0,200.0,0.0,5.0,13.0,0.0,0.0,28.0,0.0,0.0,2.0,4.0,15.0,6.0,0.0,11.0,18.0,10.0,24.0,0.0,0.0,6.0,0.0,394.0,1.0,156.0,3.0,0.0,822.0,3.0,13.0,3621.0,0.0,8.0,3.0,0.4,0.0,0.0,15.2,127.7,1037.0,0.0
1795.0,2017.0,5.0,900.0,0.0,5.0,0.0,0.0,0.0,3703.0,0.0,0.0,2.0,2.0,13.0,7.0,1.0,8.0,17.0,6.2,17.0,0.0,0.0,12.0,0.0,1228.0,0.0,0.0,0.0,0.0,1059.0,1.0,16.0,7146.0,2.0,4.0,1.0,0.8,0.0,0.0,13.6,99.4,1208.0,0.0
3080.0,2016.0,3.0,200.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,18.0,13.0,5.0,0.0,8.0,15.0,8.9,14.0,0.0,0.0,5.0,0.0,11.0,0.0,0.0,1.0,0.0,815.0,2.0,16.0,3722.0,0.0,4.0,1.0,0.0,0.0,0.0,12.1,80.1,1074.0,0.0
1795.0,2015.0,63.0,550.0,0.0,0.0,122.0,0.0,0.0,120.0,0.0,0.0,4.0,4.0,11.0,7.0,0.0,12.0,21.0,9.6,40.0,0.0,0.0,4.0,0.0,12.0,0.0,0.0,6.0,0.0,753.0,6.0,6.0,6540.0,0.0,5.0,4.0,1.1,0.0,0.0,14.0,100.4,952.0,0.0
4463.0,2019.0,2.0,849.0,0.0,0.0,6.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,11.0,6.0,0.0,9.0,18.0,8.1,5.0,0.0,0.0,2.0,0.0,27.0,0.0,8.0,2.0,0.0,903.0,1.0,7.0,10740.0,0.0,4.0,2.0,0.2,0.0,0.0,12.8,98.8,1041.0,0.0
1424.0,2021.0,6.0,624.0,0.0,0.0,1.0,0.0,0.0,180.0,0.0,0.0,0.0,3.0,9.0,5.0,1.0,10.0,20.0,8.5,14.0,0.0,0.0,2.0,0.0,10.0,0.0,5.0,4.0,0.0,940.0,0.0,19.0,3784.0,0.0,5.0,0.0,0.7,0.0,0.0,12.8,94.1,1115.0,0.0
1315.0,2020.0,4.0,515.0,0.0,1.0,94.0,1.0,0.0,2706.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,11.0,21.0,8.5,12.0,0.0,0.0,4.0,0.0,13.0,0.0,1.0,2.0,1.0,1110.0,0.0,5.0,4083.0,0.0,3.0,0.0,0.5,0.0,0.0,13.1,97.1,994.0,0.0
4036.0,2011.0,7.0,200.0,0.0,3.0,185.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,15.0,8.0,1.0,12.0,20.0,9.9,17.0,7.0,0.0,7.0,0.0,364.0,0.0,142.0,3.0,0.0,667.0,2.0,11.0,3037.0,0.0,7.0,0.0,1.1,0.0,0.0,11.5,79.5,871.0,0.0
1382.0,2011.0,4.0,582.0,0.0,3.0,104.0,0.0,0.0,3389.0,0.0,0.0,3.0,4.0,15.0,7.0,1.0,11.0,20.0,9.2,36.0,0.0,0.0,2.0,0.0,25.0,1.0,25.0,3.0,0.0,809.0,2.0,31.0,4695.0,0.0,8.0,2.0,0.9,0.0,0.0,14.1,99.0,954.0,0.0
2090.0,2015.0,8.0,200.0,0.0,10.0,173.0,0.0,0.0,25.0,0.0,0.0,1.0,3.0,12.0,7.0,0.0,12.0,20.0,8.5,23.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,4.0,0.0,910.0,3.0,13.0,9671.0,0.0,5.0,4.0,0.2,0.0,0.0,12.8,90.6,996.0,0.0
4143.0,2015.0,7.0,200.0,0.0,3.0,372.0,0.0,0.0,2831.0,0.0,0.0,0.0,2.0,14.0,7.0,0.0,15.0,21.0,6.4,15.0,0.0,0.0,2.0,0.0,7.0,0.0,3.0,0.0,0.0,903.0,0.0,13.0,3744.0,0.0,4.0,0.0,0.4,0.0,0.0,13.2,98.5,1031.0,1.0
3465.0,2009.0,6.0,200.0,0.0,3.0,11.0,0.0,0.0,3124.0,0.0,0.0,2.0,26.0,10.0,5.0,0.0,11.0,18.0,8.5,22.0,0.0,0.0,11.0,0.0,10.0,1.0,20.0,4.0,1.0,976.0,9.0,18.0,5799.0,2.0,16.0,12.0,0.1,0.0,0.0,12.9,91.8,1077.0,0.0
1681.0,2008.0,5.0,550.0,0.0,2.0,24.0,2.0,0.0,1064.0,0.0,0.0,1.0,3.0,10.0,8.0,0.0,13.0,20.0,9.7,16.0,0.0,0.0,8.0,0.0,15.0,0.0,6.0,0.0,0.0,968.0,2.0,13.0,10869.0,1.0,6.0,3.0,0.4,0.0,0.0,12.7,91.2,1153.0,0.0
2128.0,2007.0,4.0,200.0,0.0,6.0,120.0,0.0,0.0,3318.0,0.0,0.0,2.0,3.0,12.0,6.0,1.0,8.0,17.0,5.4,14.0,0.0,0.0,8.0,0.0,1098.0,0.0,12.0,0.0,1.0,947.0,3.0,20.0,5862.0,2.0,5.0,3.0,0.2,0.0,0.0,12.6,89.7,1204.0,0.0
1182.0,2021.0,1.0,382.0,0.0,1.0,15.0,0.0,0.0,2994.0,0.0,0.0,0.0,1.0,8.0,5.0,1.0,10.0,21.0,8.7,13.0,0.0,0.0,3.0,0.0,10.0,0.0,2.0,0.0,0.0,1036.0,0.0,5.0,3949.0,2.0,3.0,0.0,0.7,0.0,0.0,12.7,95.4,1142.0,0.0
1326.0,2021.0,3.0,526.0,0.0,1.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,9.0,5.0,1.0,10.0,19.0,8.6,9.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,4.0,0.0,916.0,0.0,20.0,4018.0,0.0,4.0,0.0,0.4,0.0,0.0,13.4,98.9,1080.0,0.0
1333.0,2009.0,11.0,200.0,0.0,1.0,295.0,10.0,0.0,6.0,0.0,0.0,2.0,3.0,12.0,8.0,0.0,11.0,25.0,9.2,19.0,0.0,0.0,6.5,0.0,16.0,1.0,10.0,0.0,1.0,916.0,4.0,20.0,7856.0,0.0,7.0,1.0,0.9,0.0,1.0,14.8,110.8,1071.0,0.0
3455.0,2017.0,38.0,555.0,0.0,4.0,6.0,0.0,0.0,182.0,0.0,0.0,1.0,3.0,11.0,5.0,0.0,10.0,18.0,8.3,18.0,0.0,0.0,3.0,0.0,10.0,0.0,0.0,6.0,0.0,1087.0,3.0,6.0,8298.0,0.0,4.0,3.0,0.2,0.0,0.0,13.8,99.5,1218.0,0.0
3213.0,2022.0,2.0,900.0,0.0,3.0,80.0,0.0,0.0,1959.0,0.0,0.0,0.0,1.0,10.0,6.0,0.0,9.0,18.0,6.7,13.0,1.0,0.0,1.0,0.0,13.0,0.0,22.0,3.0,0.0,649.0,0.0,6.0,7373.0,0.0,6.0,0.0,0.4,0.0,0.0,13.3,108.1,604.0,0.0
8474.0,2016.0,4.0,200.0,0.0,1.0,4.0,0.0,0.0,68.0,0.0,0.0,0.0,1.0,16.0,8.0,0.0,17.0,21.0,9.3,6.0,0.0,0.0,2.0,0.0,12.0,0.0,254.0,2.0,0.0,1206.0,0.0,0.0,5161.0,0.0,6.0,0.0,0.1,0.0,0.0,14.1,112.0,1388.0,0.0
6751.0,2011.0,6.0,200.0,0.0,5.0,155.0,0.0,0.0,23.0,0.0,0.0,1.0,10.0,9.0,6.0,1.0,8.0,16.0,7.8,25.0,0.0,0.0,13.0,0.0,10.0,1.0,61.0,1.0,0.0,723.0,4.0,21.0,6050.0,3.0,9.0,2.0,0.4,0.0,0.0,13.4,106.4,829.0,0.0
3741.0,2010.0,6.0,200.0,0.0,1.0,133.0,0.0,0.0,56.0,0.0,0.0,2.0,54.0,12.0,6.0,0.0,11.0,18.0,11.1,45.0,0.0,0.0,5.0,0.0,24.0,2.0,12.0,7.0,1.0,987.0,9.0,6.0,4110.0,1.0,17.0,4.0,0.4,0.0,0.0,12.8,91.0,1260.0,0.0
3875.0,2017.0,4.0,900.0,0.0,0.0,4.0,0.0,0.0,3745.0,0.0,0.0,2.0,39.0,11.0,5.0,0.0,10.0,17.0,8.9,41.0,0.0,0.0,4.0,0.0,25.0,2.0,6.0,6.0,0.0,959.0,11.0,17.0,4188.0,0.0,13.0,3.0,0.1,0.0,0.0,12.7,93.7,1144.0,0.0
2113.0,2009.0,13.0,200.0,0.0,3.0,1.0,1.0,0.0,2104.0,0.0,0.0,3.0,4.0,7.0,5.0,1.0,7.0,16.0,3.9,90.0,0.0,0.0,9.0,0.0,32.0,1.0,0.0,21.0,0.0,472.0,3.0,6.0,12040.0,1.0,233.0,1.0,0.1,3.0,0.0,9.4,69.7,502.0,0.0
2234.0,2016.0,2.0,200.0,0.0,2.0,164.0,0.0,0.0,3137.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,10.0,19.0,8.5,11.0,0.0,0.0,2.0,0.0,10.0,1.0,39.0,2.0,0.0,915.0,1.0,4.0,5873.0,0.0,7.0,0.0,0.1,0.0,0.0,13.9,103.8,1060.0,0.0
3438.0,2016.0,7.0,200.0,0.0,1.0,20.0,0.0,0.0,73.0,0.0,0.0,0.0,2.0,16.0,9.0,0.0,17.0,22.0,9.0,11.0,0.0,0.0,4.0,0.0,13.0,0.0,250.0,3.0,0.0,1130.0,2.0,5.0,4874.0,0.0,6.0,0.0,0.3,0.0,0.0,14.5,113.3,1373.0,0.0
1351.0,2022.0,2.0,384.0,0.0,4.0,22.0,0.0,0.0,3405.0,0.0,0.0,0.0,9.0,15.0,7.0,0.0,11.0,24.0,8.2,56.0,1.0,0.0,1.0,0.0,95.0,1.0,7.0,8.0,0.0,891.0,0.0,6.0,4146.0,0.0,8.0,0.0,3.0,0.0,0.0,13.3,98.0,1036.0,0.0
1000.0,2009.0,120.0,550.0,0.0,1.0,41.0,0.0,0.0,112.0,0.0,0.0,13.0,26.0,15.0,10.0,1.0,16.0,26.0,8.9,76.0,0.0,0.0,11.0,0.0,25.0,1.0,1.0,6.0,1.0,1059.0,18.0,25.0,7930.0,2.0,18.0,3.0,0.9,0.0,0.0,15.0,108.7,1405.0,0.0
2785.0,2014.0,7.0,200.0,0.0,2.0,7.0,0.0,0.0,88.0,0.0,0.0,4.0,14.0,14.0,10.0,1.0,15.0,24.0,6.7,83.0,0.0,0.0,2.0,0.0,19.0,0.0,0.0,6.0,0.0,1017.0,4.0,8.0,10980.0,0.0,9.0,2.0,1.0,0.0,0.0,13.2,92.7,1220.0,0.0
5284.0,2012.0,4.0,200.0,0.0,10.0,149.0,0.0,0.0,2649.0,0.0,0.0,4.0,2.0,12.0,8.0,0.0,16.0,21.0,9.8,23.0,0.0,0.0,6.0,0.0,14.0,1.0,237.0,1.0,0.0,1142.0,3.0,7.0,4911.0,1.0,12.0,3.0,0.3,0.0,0.0,13.9,110.4,1313.0,0.0
1399.0,2017.0,13.0,200.0,0.0,1.0,22.0,0.0,0.0,2823.0,0.0,0.0,8.0,48.0,18.0,9.0,0.0,14.0,22.0,7.8,103.0,0.0,0.0,8.0,0.0,11.0,3.0,2.0,8.0,0.0,969.0,6.0,17.0,5116.0,0.0,18.0,5.0,1.6,0.0,0.0,12.7,89.2,1181.0,0.0
2452.0,2014.0,4.0,200.0,0.0,1.0,2.0,0.0,0.0,2039.0,0.0,0.0,0.0,1.0,12.0,5.0,1.0,9.0,17.0,7.7,5.0,0.0,0.0,2.0,0.0,7.0,0.0,30.0,0.0,0.0,673.0,2.0,13.0,6039.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,94.3,844.0,0.0
2603.0,2010.0,15.0,200.0,0.0,0.0,191.0,0.0,0.0,7.0,0.0,0.0,33.0,11.0,10.0,5.0,0.0,10.0,18.0,7.5,37.0,0.0,0.0,7.0,0.0,15.0,1.0,1.0,4.0,0.0,941.0,7.0,6.0,4778.0,0.0,12.0,12.0,0.3,0.0,0.0,13.6,99.4,1200.0,0.0
1706.0,2011.0,4.0,200.0,0.0,3.0,257.0,0.0,0.0,3147.0,0.0,0.0,2.0,2.0,18.0,11.0,1.0,20.0,25.0,9.1,16.0,0.0,0.0,3.0,0.0,12.0,0.0,237.0,2.0,0.0,1127.0,3.0,21.0,4780.0,0.0,6.0,1.0,0.8,0.0,0.0,14.3,111.2,1385.0,0.0
1261.0,2015.0,12.0,200.0,0.0,15.0,135.0,0.0,0.0,3619.0,0.5,0.0,1.0,11.0,15.0,8.0,1.0,10.0,18.0,10.5,50.0,0.0,0.0,15.0,1.0,15.0,2.0,90.0,19.0,0.0,970.0,12.0,38.0,8895.0,1.0,67.0,5.0,0.0,0.0,0.0,13.1,101.1,1153.0,0.0
1884.0,2009.0,4.0,200.0,0.0,137.0,1.0,2.0,0.0,40.0,0.0,0.0,0.0,2.0,15.0,8.0,0.0,15.0,20.0,9.1,8.0,0.0,0.0,2.0,1.0,14.0,0.0,220.0,6.0,1.0,1048.0,2.0,20.0,5499.0,0.0,4.0,0.0,0.4,0.0,0.0,13.7,109.1,1129.0,1.0
4854.0,2016.0,4.0,200.0,0.0,0.0,2.0,0.0,0.0,2679.0,0.0,0.0,0.0,3.0,8.0,6.0,1.0,10.0,20.0,8.4,17.0,0.0,0.0,2.5,0.0,11.0,0.0,3.0,3.0,0.0,910.0,0.0,22.0,4526.0,0.0,6.0,0.0,0.7,0.0,0.0,12.5,91.1,1111.0,0.0
1183.0,2022.0,3.0,383.0,0.0,2.0,6.0,3.0,0.0,1094.0,0.0,0.0,1.0,42.0,12.0,5.0,0.0,9.0,15.0,7.1,29.0,1.0,0.0,6.0,0.0,944.0,0.0,49.0,1.0,0.0,1071.0,0.0,7.0,3471.0,0.0,11.0,3.0,0.0,0.0,0.0,13.1,88.5,1230.0,0.0
2429.0,2014.0,6.0,200.0,0.0,3.0,144.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,14.0,6.0,1.0,10.0,20.0,8.7,18.0,0.0,0.0,5.0,0.0,14.0,0.0,46.0,2.0,0.0,1076.0,2.0,15.0,9239.0,0.0,8.0,2.0,0.4,0.0,0.0,15.1,119.6,1239.0,0.0
3044.0,2016.0,11.0,200.0,0.0,6.0,0.0,0.0,0.0,118.0,0.0,0.0,3.0,2.0,14.0,8.0,1.0,11.0,21.0,8.7,28.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,2.0,0.0,851.0,0.0,6.0,3775.0,0.0,5.0,0.0,1.2,0.0,0.0,12.6,90.8,1093.0,0.0
6026.0,2015.0,2.0,200.0,0.0,3.0,153.0,0.0,0.0,3301.0,0.0,0.0,0.0,0.0,17.0,7.0,0.0,16.0,20.0,9.7,3.0,0.0,0.0,3.0,0.0,13.0,0.0,242.0,0.0,0.0,1183.0,1.0,2.0,4876.0,0.0,4.0,0.0,0.0,0.0,0.0,14.1,112.9,1482.0,0.0
2619.0,2019.0,4.0,582.0,0.0,1.0,118.0,0.0,0.0,2840.0,0.0,0.0,4.0,4.0,13.0,5.0,1.0,7.0,18.0,6.3,40.0,0.0,0.0,1.0,0.0,10.0,0.0,2.0,5.0,0.0,977.0,0.0,10.0,4179.0,0.0,4.0,2.0,2.1,0.0,0.0,14.2,104.7,990.0,0.0
1181.0,2015.0,15.0,381.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,5.0,17.0,8.0,0.0,13.0,20.0,9.1,15.0,0.0,0.0,3.0,0.0,16.0,0.0,6.0,2.0,0.0,1098.0,4.0,12.0,5692.0,0.0,9.0,4.0,0.2,0.0,0.0,13.9,109.0,1235.0,0.0
